Epoch_time_s,milliseconds_elapsed,Ax,Ay,Az,Gx,Gy,Gz
1609459209,511,-0.1469727,-0.8764649,0.1015625,-37.94656,-55.29771,28.18321
1609459209,769,-0.2695313,-1.358398,-0.3232422,-23.61069,46.54962,-39.80916
1609459210,0,-0.015625,-0.9316406,-0.1889648,43.32061,-20.66412,-19.06107
1609459210,259,-0.1069336,-1.182129,-0.00097656,-26.59542,-53.23664,72.70229
1609459210,523,-0.2026367,-0.8164063,-0.09326172,-50.77863,-73.98473,36.76336
1609459210,787,-0.1875,-1.054199,0.00488281,-24.0,2.824428,-30.17557
1609459211,0,-0.3916016,-0.8056641,-0.06933594,80.17558,63.64885,-44.1145
1609459211,258,-0.2553711,-0.8413085,-0.1982422,33.06107,-1.587786,-6.015267
1609459211,518,-0.02734375,-0.9814452,-0.03613281,-72.83969,-46.28244,80.83206
1609459212,0,-0.2529297,-0.9682616,-0.0756836,-21.96947,-43.80916,50.93893
1609459212,267,0.08740233,-0.8540039,-0.1738281,-7.282443,172.7099,-61.48855
1609459212,529,-0.2436523,-0.7788085,-0.0415039,67.00764,-15.34351,-68.03817
1609459212,843,-0.07177734,-1.180176,-0.09667969,-79.8855,-38.49618,83.26717
1609459213,0,0.4707031,-0.675293,0.2802734,61.03817,140.374,-99.19847
1609459213,265,0.1655273,-0.8720703,-0.2880859,46.31298,-113.1069,-69.0687
1609459213,526,-0.1308594,-1.041016,-0.3266602,-59.03817,-13.00763,74.32061
1609459213,790,0.2373047,-0.8935548,-0.2875977,3.129771,113.4122,-41.20611
1609459214,0,-0.2324219,-0.6904297,-0.3398438,85.79389,7.679389,-59.66412
1609459214,265,-0.02441406,-0.9296875,-0.4301758,-98.55726,-18.60305,65.50381
1609459214,533,-0.3569336,-1.230469,-0.4160157,21.72519,102.7786,-21.40458
1609459214,801,-0.1665039,-0.737793,-0.1210938,9.465649,45.1374,18.9771
1609459215,0,-0.1518555,-0.824707,0.02734375,-43.91603,-32.9542,36.19847
1609459215,268,-0.2958984,-1.054688,-0.3457031,3.877863,20.16031,-48.74809
1609459215,535,-0.2666016,-0.6748047,-0.1704102,29.92366,-52.60305,29.80153
1609459216,0,-0.1103516,-0.8237305,0.1733398,-23.85496,-93.07634,55.71756
1609459216,266,-0.6552734,-1.174316,-0.128418,69.9313,17.19084,-48.13741
1609459216,535,-0.371582,-0.5732422,-0.2890625,27.0916,-82.83206,-30.53435
1609459216,806,-0.2861328,-0.7573242,0.08447267,-28.51145,-26.75572,51.09161
1609459217,0,-0.1791992,-0.9101563,-0.2231446,8.80916,34.61069,-52.57252
1609459217,269,-0.01464844,-1.299805,-0.2871094,13.1145,13.61832,-13.80153
1609459217,570,-0.01269531,-1.033203,0.03613281,-7.885496,-0.9160306,30.53435
1609459218,0,-0.7446289,-0.7900391,-0.1708984,-32.35878,-20.21374,73.53435
1609459218,249,-0.3339844,-0.8393555,0.02197266,-23.0687,-40.05344,-5.282443
1609459218,501,-0.5112305,-1.162109,-0.2792969,31.85496,63.70992,-97.14503
1609459218,756,0.03564453,-0.9042969,-0.09912108,43.38168,-19.8855,-21.45802
1609459219,0,-0.1679688,-1.004883,0.0390625,-57.68702,-61.16031,63.91603
1609459219,252,-0.6186523,-0.706543,-0.1616211,-57.87023,-108.3893,-4.954198
1609459219,502,-0.2675781,-0.9633789,-0.02636719,-31.19084,-41.63359,-33.80153
1609459219,752,-0.4824219,-1.004883,-0.3339844,49.09161,73.42748,-91.12976
1609459220,0,0.05517578,-0.9189452,0.04589844,74.92367,-1.954198,-8.068703
1609459220,251,-0.00097656,-1.067871,-0.02148438,41.53435,44.98473,35.25191
1609459220,505,-0.1948242,-0.5786133,0.4916992,12.47328,-8.374045,45.45802
1609459220,759,-0.3227539,-0.7348633,0.8266602,-38.12214,-60.25191,3.870229
1609459221,0,-0.1967773,-0.6992187,0.4736328,-9.458015,35.26717,-16.19847
1609459221,311,-0.3041992,-0.9501952,0.5200195,-37.57252,-38.42748,16.70229
1609459221,569,-0.04248047,-0.7675782,-0.0859375,-121.8168,-146.5954,8.076336
1609459221,826,-0.07470703,-1.106445,0.3095703,-116.7252,-100.313,14.51145
1609459222,0,-0.3823242,-1.098633,-0.4125976,68.00764,22.96183,-8.717557
1609459222,252,-0.0678711,-0.9379884,-0.0258789,55.96947,14.61069,-7.152672
1609459222,515,-0.4116211,-0.7548828,-0.112793,-67.13741,-21.67175,52.42748
1609459222,773,-0.2807617,-0.8378906,0.1079102,-48.68702,-44.84733,35.8855
1609459223,0,-0.4516602,-1.119629,-0.28125,10.1374,53.66412,-57.32061
1609459223,259,-0.1269531,-0.8745116,-0.09228517,56.10687,-11.67939,-37.70229
1609459223,515,-0.2241211,-1.091797,0.1010742,-35.13741,-64.82442,67.9542
1609459223,772,-0.3452148,-0.8481445,-0.01953125,-109.1908,-147.8321,30.0
1609459224,0,-0.2226562,-0.9501952,0.0336914,-52.01527,-50.90077,10.51908
1609459224,257,-0.3847656,-1.09668,-0.3549805,31.1145,86.94656,-29.06107
1609459224,520,-0.01611328,-0.8896483,0.02636719,42.9542,-10.91603,-3.328244
1609459224,780,-0.3764648,-0.6020508,-0.28125,-120.0916,-25.22901,60.29008
1609459225,0,-0.3271484,-0.7651367,0.1367188,-1.862595,-20.31298,37.60305
1609459225,314,-0.4018555,-1.04541,-0.2597656,3.335878,25.9084,-77.48092
1609459225,574,-0.1171875,-0.9404297,-0.1074219,33.30534,-15.96947,-17.17557
1609459226,0,-0.5341797,-1.302734,-0.1342773,-87.0,-73.56489,35.9542
1609459226,268,-0.3032227,-0.8637695,-0.0649414,-13.8855,-14.47328,53.17557
1609459226,536,-0.06542969,-0.7954102,0.00732422,14.19084,55.72519,-1.328244
1609459226,802,-0.4873047,-0.7070313,0.03076172,138.7405,118.6718,-85.48855
1609459227,0,-0.2709961,-1.38916,0.01123047,-32.55725,62.58015,34.62595
1609459227,265,-0.09521483,-1.039063,0.1738281,-8.412213,38.58015,4.877862
1609459227,535,-0.08300781,-0.9858398,-0.5327148,-49.20611,192.6641,56.59542
1609459227,799,-0.2402344,-0.8769531,-0.440918,75.48092,69.28244,26.72519
1609459228,0,-0.1191406,-0.7358398,-0.1679688,102.0305,103.1298,-1.274809
1609459228,264,-0.4072266,-1.173828,0.1123047,149.9847,49.65649,-57.59542
1609459228,531,-0.1621094,-0.1787109,0.2221679,221.916,18.48092,-139.4198
1609459228,799,1.22998,-0.3515625,2.558594,101.5038,-37.0458,-20.05343
1609459229,0,1.153809,0.2416992,0.6323242,-47.27481,19.75573,-64.82442
1609459229,271,0.4067383,0.01660156,0.7700195,4.824428,-24.59542,-20.37405
1609459229,595,0.3984375,-0.07324219,0.7861328,-10.58015,18.30534,-4.160306
1609459230,0,0.543457,-0.00585938,0.7294922,-0.2519084,-25.20611,4.824428
1609459230,265,0.5405273,-0.05810547,0.7016602,9.755725,-9.114504,-1.022901
1609459230,528,0.675293,0.04785156,0.6459961,16.47328,-43.08397,4.847328
1609459230,797,0.7348633,0.05859375,0.46875,35.21374,-99.74809,31.1145
1609459231,0,1.17041,0.1591797,-0.06835938,13.07633,-29.47328,-21.34351
1609459231,270,1.00293,0.0727539,0.06396484,-13.0229,24.0687,2.267176
1609459231,538,1.022949,0.07763672,0.06298828,-4.358778,3.465649,-0.8167939
1609459231,805,1.064453,0.08789062,0.01074219,-2.229008,30.01526,5.442748
1609459232,0,0.9379884,-0.01220703,0.3427734,-23.38931,34.38931,-22.85496
1609459232,251,1.031738,0.1787109,0.3862305,-6.847328,4.38168,-17.38931
1609459232,501,0.9907227,0.2524414,0.4746093,-39.24427,76.06107,7.160306
1609459233,0,0.7773438,-0.03955078,0.6015625,-79.46565,95.69466,-11.1374
1609459233,266,0.2797852,-0.1513672,0.6806641,-14.51908,35.69466,-23.13741
1609459233,522,0.4423828,-0.1245117,0.8471681,-11.25191,1.763359,16.42748
1609459233,773,0.3598633,-0.2553711,0.8549805,-32.09924,12.55725,16.82443
1609459234,0,0.3037109,-0.3911133,0.8100585,-30.83206,8.007633,15.22901
1609459234,255,0.284668,-0.5385742,0.7421875,-25.59542,-3.732824,12.91603
1609459234,506,0.1992188,-0.6831055,0.5947266,-17.89313,11.84733,1.29771
1609459234,761,0.1269531,-0.7680664,0.5966797,-2.770992,8.977099,16.98473
1609459235,0,0.1259766,-0.4360352,0.7182617,-24.54198,54.28244,29.58779
1609459235,256,0.05322266,-0.6137695,0.7294922,-84.35114,89.83969,115.7405
1609459235,514,-0.6225586,-0.7402344,0.02783203,-16.43511,35.05344,-29.32825
1609459235,768,-0.8603517,-1.04834,-0.01904297,-115.313,-54.0229,24.8855
1609459236,0,-0.6479492,-0.9916992,-0.03271484,-23.77863,-43.92366,-17.48855
1609459236,257,-0.3452148,-0.7807617,-0.2612305,-28.37405,1.381679,-70.48855
1609459236,514,0.06689453,-0.4799805,0.09765625,27.43511,-6.679389,-12.64886
1609459236,774,-0.08007812,-0.9819336,-0.09326172,128.7405,0.1526718,13.48855
1609459237,0,-0.2836914,-0.7314453,0.4345703,33.39695,-16.16794,3.282443
1609459237,261,-0.3608398,-0.7148438,0.4355469,12.51145,52.58015,3.954198
1609459237,521,-0.02441406,-0.8701172,0.2119141,-116.2061,-27.61832,30.96183
1609459237,776,-0.1113281,-0.9326172,-0.2709961,-34.67939,-29.68702,31.64122
1609459238,0,0.05029297,-1.016602,-0.3823242,43.19847,86.0687,-11.45802
1609459238,262,0.137207,-1.066406,-0.0366211,54.06107,60.34351,-23.0
1609459238,519,-0.7280273,-0.7319336,-0.7973633,-35.38168,-46.45802,137.1374
1609459239,0,-0.4077148,-0.7260742,-0.09619142,1.80916,-14.87023,10.66412
1609459239,262,-0.3388672,-0.9990234,0.05419922,5.358778,49.8855,-37.25191
1609459239,526,-0.3852539,-1.05957,-0.6640625,121.2137,101.0305,-7.992366
1609459239,790,0.02246094,-0.9433594,-0.05859375,39.57252,5.580153,-0.09923664
1609459240,0,-0.4833984,-0.7099609,-0.2626953,-101.9084,-10.19084,50.60305
1609459240,259,-0.4262695,-0.7910156,-0.1137695,-14.12214,-54.80916,27.81679
1609459240,521,-0.4946289,-1.166992,-0.1943359,10.52672,60.92366,-30.26717
1609459240,786,-0.5234375,-0.8393555,-0.2133789,114.6565,-0.4885496,-52.0229
1609459241,0,-0.1669922,-0.9501952,-0.06542969,-3.473282,26.94657,28.98474
1609459241,264,-0.5825195,-0.8696289,-0.2910156,-73.35878,-59.9313,61.48855
1609459241,527,-0.4833984,-0.7392578,0.01416016,-28.61832,-25.21374,20.62595
1609459241,789,-0.4199219,-0.8066406,-0.2495117,44.56488,83.90839,-63.20611
1609459242,0,-0.1547852,-1.118164,-0.06347656,32.41985,9.366412,-31.57252
1609459242,309,-0.1118164,-0.9125977,0.08007812,-43.53435,-18.22137,35.53435
1609459242,572,-0.6464844,-1.079102,-0.1582031,-128.5573,-33.54962,119.6641
1609459243,0,-0.1982422,-0.8164063,-0.2729492,-32.75573,66.46565,-114.6488
1609459243,267,-0.2939453,-0.6655273,-0.1870117,205.1221,21.75572,-111.1069
1609459243,535,-0.5385742,-1.122559,-0.1230469,-216.0611,-76.07633,111.1603
1609459243,807,-0.34375,-0.9970703,-0.4458008,-67.58015,9.755725,-24.21374
1609459244,0,-0.5366211,-0.4008789,-0.3203125,227.687,106.1069,-72.09161
1609459244,262,-0.6230469,-1.137207,-0.5634766,-151.7939,-24.96183,133.8779
1609459244,534,-0.1533203,-0.9624023,-0.3461914,-97.76336,-36.46565,-6.21374
1609459244,799,-0.3344727,-1.03418,-0.6337891,250.1298,58.87023,-202.4122
1609459245,0,-0.7797851,-0.9672851,-0.2504883,-192.0534,-12.70229,137.5878
1609459245,268,-0.08154297,-0.6235352,-0.2729492,-60.19848,20.90076,-67.69466
1609459245,541,-0.5942383,-0.6777344,-0.3408203,235.8626,0.351145,-93.29771
1609459246,0,-0.7729492,-1.249023,-0.7094727,-202.6488,-83.40458,56.31298
1609459246,268,-0.3969726,-0.784668,-0.03320312,-158.9313,-168.6183,16.38931
1609459246,535,-0.5854492,-0.8012695,-0.2519531,27.22137,-18.21374,-69.62595
1609459246,886,-0.7758789,-0.8740234,-0.4169922,-191.4275,-145.916,80.06107
1609459247,0,-0.4702148,-0.6665039,-0.01464844,-68.65649,-61.25954,74.01527
1609459247,251,-0.4316407,-0.9873048,-0.2407227,-53.38931,-1.496183,-71.29771
1609459247,504,-0.546875,-0.8198242,-0.4150391,71.80153,-51.56488,-166.9618
1609459247,763,-0.2153321,-0.7973633,-0.05615234,-36.48855,-59.9313,32.73283
1609459248,0,-0.6933594,-0.7885742,-0.1459961,-167.8931,-89.47328,60.32824
1609459248,249,-0.5717773,-0.730957,-0.1948242,-95.38932,-34.32824,39.37405
1609459248,507,-0.7451172,-0.5400391,-0.4296875,111.7328,35.25954,-190.7023
1609459248,762,-0.1738281,-0.8286133,0.1762695,93.54962,-7.458015,-18.67939
1609459249,0,-0.4453125,-1.026855,-0.08984375,-94.35114,-19.99237,102.1832
1609459249,262,-0.4814453,-0.5717773,-0.1767578,-96.38931,-86.40458,34.09924
1609459249,518,-0.543457,-0.7646484,0.09765625,-30.73283,-20.58015,-0.2748091
1609459249,773,-0.8286133,-0.9140625,-0.5717773,-64.09924,25.0229,52.35115
1609459250,0,-0.8666992,-1.196289,-0.1826172,-4.740458,-87.45038,-29.32061
1609459250,254,-0.3935547,-0.6845703,-0.1552734,-95.33588,-54.38168,86.229
1609459250,511,-0.9008789,-0.5083008,-0.0366211,-13.77863,-39.15267,-58.44275
1609459251,0,-0.7197266,-0.9863282,-0.2460938,-17.48092,-3.198473,-17.67939
1609459251,256,-0.8461915,-0.4702148,-0.3046875,108.145,-8.206107,-69.44275
1609459251,517,-0.4423828,-0.8251952,-0.2241211,-27.0916,-45.68702,50.70229
1609459251,773,-0.6699219,-0.4321289,-0.2700195,-39.67939,6.900764,72.79389
1609459252,0,-0.5351563,-0.6513672,-0.0493164,-28.61832,-20.94657,-11.56489
1609459252,258,-0.8608398,-0.7519531,-0.5161133,52.58015,32.50382,-126.084
1609459252,516,-0.2470703,-0.824707,-0.08105469,37.70992,-2.137405,-4.946565
1609459252,775,-0.8715819,-0.9926758,-0.1074219,-74.24428,-21.93893,48.31298
1609459253,0,-0.3027344,-0.8432616,-0.02246094,19.92366,-87.32061,-14.77863
1609459253,260,-0.6098633,-0.4707031,0.5327148,83.10687,18.23664,-9.694656
1609459253,522,-0.6015625,-0.5639648,0.4541016,33.09924,34.00763,-11.46565
1609459253,784,-0.5537109,-0.6142578,0.5283203,-2.59542,-5.08397,12.68702
1609459254,0,-0.7480469,-0.6005859,0.3852539,-1.335878,-39.73283,1.633588
1609459254,262,-0.5454102,-0.3867188,0.4863281,-11.67939,-8.664123,10.17557
1609459254,521,-0.3535156,-0.5625,0.3950195,-45.08397,-3.259542,-38.0687
1609459254,783,-0.4482422,-0.6694336,0.4101563,-7.122138,16.9771,-22.32061
1609459255,0,-0.6445313,-0.6884766,0.1723633,-49.14504,-8.442748,8.854961
1609459255,268,-0.4912109,-0.5581055,0.2827148,-7.236641,-22.18321,6.21374
1609459255,533,-0.5366211,-0.637207,0.5375977,-0.5572519,-1.091603,-33.29008
1609459256,0,-0.1523438,-0.8935548,0.3193359,0.648855,54.67939,-30.56489
1609459256,265,-0.3071289,-0.7739258,0.362793,15.70229,21.66412,0.8015267
1609459256,526,-0.4672852,-0.9086915,0.1083984,6.145038,-19.40458,29.75572
1609459256,792,-0.4829102,-0.5986328,0.3452148,-8.702291,-26.9542,0.2137404
1609459257,0,-0.1020508,-0.6557617,0.581543,22.49618,59.05344,-22.41221
1609459257,269,-0.2475586,-0.7841797,0.2265625,14.76336,38.64122,-15.0458
1609459257,541,-0.4448242,-0.9243164,-0.2797852,-34.9313,-48.85496,27.35878
1609459257,808,-0.2861328,-0.8012695,0.2509766,-29.76336,-56.03053,2.900763
1609459258,0,-0.5297852,-1.083984,0.2832031,18.82443,26.22137,-26.65649
1609459258,264,-0.3286133,-0.690918,0.2949219,18.69466,2.351145,-0.4961832
1609459258,531,-0.440918,-1.074707,0.6005859,-6.80916,-4.251908,55.92366
1609459258,798,-0.3598633,-0.4921875,0.456543,-7.259542,-33.77863,17.85496
1609459259,0,-0.4389648,-0.6386719,0.8271483,18.51908,15.83969,-16.10687
1609459259,323,-0.2841797,-0.5727539,0.5126953,3.885496,7.679389,-5.19084
1609459259,593,-0.7675782,-0.5258789,0.6835938,-19.0229,17.91603,43.43512
1609459260,0,-0.2949219,-0.4731445,0.5532227,-24.36641,-48.70992,6.908397
1609459260,271,-0.2646484,-0.8876952,0.8027344,-3.725191,19.09924,-4.78626
1609459260,542,-0.1669922,-0.800293,0.4091797,-45.57252,20.68702,-50.33588
1609459260,811,-0.5297852,-0.6875,0.5756836,-27.9771,14.61069,37.44275
1609459261,0,-0.2460938,-0.6083984,0.2910156,-55.92366,-11.15267,29.70229
1609459261,251,-0.4790039,-1.194336,0.4956055,54.06107,6.839694,-19.94657
1609459261,506,-0.09912108,-0.8105469,0.1953125,73.87786,87.30534,-63.51908
1609459262,0,-0.02490234,-0.9658203,0.1967773,-14.77099,145.3512,-38.03817
1609459262,256,-0.3608398,-0.8344727,-0.00683594,148.542,137.1603,-35.0
1609459262,507,-0.3681641,-1.026855,-0.046875,86.69466,98.51908,-73.32825
1609459262,760,-0.3925781,-1.010254,0.1347656,22.77099,53.9771,-49.73283
1609459263,0,-0.6655273,-0.7143555,0.07470703,42.67176,40.22137,2.793893
1609459263,251,-0.6025391,-0.3828125,-0.2055664,-18.32061,8.923664,30.60305
1609459263,504,-0.5527344,-0.7021484,0.1264648,4.183206,-89.63359,112.3206
1609459263,807,-0.2182617,-0.7822266,2.149902,125.313,-248.1832,-245.4809
1609459264,0,0.4077148,2.712891,1.186523,57.92366,-119.4046,-32.10687
1609459264,263,0.5620117,0.7143555,0.3701172,8.664123,-46.40458,17.82443
1609459264,518,0.9174805,0.3598633,0.1728516,-61.53435,-62.12977,73.68702
1609459264,771,0.8041992,0.3325195,0.2109375,21.23664,-12.61832,-26.41221
1609459265,0,0.7631836,0.2695313,0.4238281,-0.2137404,6.61832,14.89313
1609459265,260,0.6469727,0.3139648,0.4946289,-8.251908,-8.198473,-4.480916
1609459265,517,0.9165039,0.4189453,0.387207,-4.305344,2.412214,-2.961832
1609459265,776,0.8706055,0.3920898,0.4628907,-1.099237,-4.175572,-3.229008
1609459266,0,0.8422851,0.3564453,0.4394531,-5.480916,2.656489,-1.748092
1609459266,258,0.8803711,0.3847656,0.4101563,-5.977099,0.5877862,-2.938931
1609459266,516,0.9433594,0.4384766,0.402832,-6.732824,5.251908,0.2442748
1609459266,773,0.8281249,0.3569336,0.4521484,-14.23664,1.10687,4.824428
1609459267,0,0.7983398,0.2768555,0.402832,5.541985,-8.557252,-7.526718
1609459267,263,1.036621,0.6030273,0.6313477,-75.56489,57.56488,12.33588
1609459267,523,0.6103516,0.00976562,0.6064453,-45.26717,46.65649,-8.633588
1609459268,0,0.3969726,-0.07470703,0.6787109,-22.25191,8.679389,-19.33588
1609459268,256,0.3833008,-0.2119141,0.8134766,-17.21374,6.122138,8.389313
1609459268,515,0.2836914,-0.1352539,0.8725585,-31.13741,20.0687,5.015267
1609459268,771,0.2700195,-0.2910156,0.7597656,-30.76336,16.71756,6.526718
1609459269,0,0.2646484,-0.3876953,0.7470703,-44.41985,10.9542,9.816793
1609459269,263,0.1743164,-0.5898438,0.6123047,-39.64885,-7.458015,38.12977
1609459269,526,-0.1552734,-0.609375,0.4633789,-46.61069,16.45038,101.9466
1609459269,788,-0.3603516,-0.9130859,0.6337891,-15.41221,-31.83206,-9.374045
1609459270,0,-0.2158203,-0.9443359,0.4833984,-32.68702,-10.28244,1.770992
1609459270,263,-0.2792969,-1.007813,0.3242188,-5.312977,-12.55725,-0.9770992
1609459270,527,-0.03027344,-0.4257813,0.2016602,12.77099,-6.89313,-43.71756
1609459270,791,0.04980469,-0.7695313,0.4462891,-28.12214,10.87023,-3.351145
1609459271,0,0.0649414,-0.9033203,0.2675781,0.8702291,-11.8626,-4.320611
1609459271,268,0.1464844,-0.862793,0.3774414,12.67939,-11.07633,-14.1374
1609459271,537,0.1357422,-0.7993164,0.394043,-11.05344,-1.267176,2.137405
1609459271,805,0.1132813,-1.083984,0.5078125,-15.94656,-4.122138,31.61832
1609459272,0,-0.8681641,-0.6240234,0.1342773,0.8854961,10.25191,28.45802
1609459272,264,-0.5732422,-0.8242187,0.3354492,5.717557,7.870229,-14.68702
1609459272,526,-0.1879883,-1.137207,-0.06640625,21.22137,81.40458,-24.61832
1609459273,0,-0.2768555,-0.9057616,0.1552734,53.27481,36.62595,-20.15267
1609459273,266,-0.2602539,-1.090332,0.1538086,-76.94656,-4.870229,30.16794
1609459273,536,-0.3647461,-0.6196289,0.3032227,15.19084,-28.38931,-7.396946
1609459273,802,-0.3901367,-0.7255859,0.581543,21.75572,16.00763,-38.34351
1609459274,0,-0.1860352,-0.7045898,0.3320313,-17.43511,53.62595,-28.20611
1609459274,266,-0.3852539,-0.8710938,0.3095703,-56.87786,-11.27481,62.71756
1609459274,535,-0.7021484,-0.5644531,0.1259766,-56.70992,-46.2061,50.24427
1609459274,806,-0.5810547,-0.6708984,0.2988281,-32.42748,31.72519,6.740458
1609459275,0,-0.6738282,-0.9316406,-0.1943359,83.85497,47.89313,-36.65649
1609459275,268,-0.4990234,-0.6972656,0.1103516,43.46565,12.48855,-10.38931
1609459275,577,-0.7841797,-0.6860351,-0.0703125,-78.771,2.450382,53.94656
1609459276,0,-0.5766602,-0.7143555,0.1616211,-40.26717,-11.36641,17.38931
1609459276,250,-0.6357422,-0.7822266,-0.05078125,21.61832,28.18321,-53.32061
1609459276,548,-0.4780274,-0.7241211,-0.01123047,51.98473,-4.374046,-26.07634
1609459276,799,-0.9208983,-0.6625977,0.05810547,-100.3359,-34.37405,40.90076
1609459277,0,-0.6303711,-0.5507813,0.09082031,-58.66412,-24.63359,41.66412
1609459277,249,-0.793457,-0.7548828,0.1674805,-19.16794,0.9312977,-46.85496
1609459277,502,-0.7353516,-0.4926758,0.01171875,119.4886,47.03817,-79.00764
1609459277,759,-0.6699219,-0.7236328,0.06835938,13.9771,-1.290076,16.06107
1609459278,0,-0.9096681,-0.6118164,-0.1411133,-78.0458,-29.63359,46.2061
1609459278,258,-0.5336914,-0.5839844,0.2910156,-2.419847,-26.74046,11.83969
1609459278,511,-0.7041016,-0.8056641,0.08105469,12.27481,38.24427,-84.25954
1609459278,767,-0.550293,-0.7661133,0.01367188,79.0687,30.8855,-53.31298
1609459279,0,-1.015625,-0.8637695,0.25,-80.65649,-33.61832,58.77099
1609459279,251,-0.7001953,-0.527832,0.2749023,-73.86259,-39.8168,62.77863
1609459279,524,-0.6987305,-0.7329102,0.2583008,26.72519,23.54198,-29.0916
1609459279,779,-0.7988282,-0.7265625,0.02441406,147.8397,57.34351,-74.54962
1609459280,0,-0.6538086,-0.7182617,0.1635742,0.8854961,28.66412,0.3282443
1609459280,261,-0.9604492,-0.6503906,-0.1083984,-26.94657,31.96947,59.86259
1609459280,568,-0.5917969,-0.534668,0.2758789,14.0229,7.633588,13.12977
1609459280,825,-0.6884766,-0.4697266,0.09765625,59.70229,33.36641,-107.4809
1609459281,0,-0.5185547,-0.6376953,0.0571289,-8.335877,13.74809,-7.740458
1609459281,259,-0.9960938,-0.5522461,0.09033203,-104.9084,-4.145038,22.75572
1609459281,516,-0.6948242,-0.5488281,0.1987305,-19.91603,-23.52672,28.8855
1609459282,0,-0.9438477,-1.189453,0.1176758,86.10687,52.44275,-58.43512
1609459282,259,-0.5092773,-0.5751953,0.2856445,87.95419,-30.27481,-61.87786
1609459282,516,-0.5688477,-0.4946289,0.5493164,9.59542,75.59542,13.25191
1609459282,775,-0.6743164,-0.402832,0.2919922,-5.78626,61.58015,10.40458
1609459283,0,-0.8276367,-0.5263672,0.1962891,68.35114,10.62595,-12.1374
1609459283,260,-0.8833008,-0.8662109,0.01123047,133.2214,37.01527,-51.89313
1609459283,517,-0.5083008,-0.5322266,0.3139648,-0.1450382,25.58015,-3.274809
1609459283,780,-0.6118164,-0.6928711,0.2817383,-51.15267,26.9542,63.25954
1609459284,0,-0.6191406,-0.4575195,0.3583984,127.7634,-16.54962,-51.77099
1609459284,267,-0.2465821,-0.3662109,0.4912109,-14.58015,-27.79389,-105.8626
1609459284,529,-0.4091797,-0.5268555,0.355957,35.83206,25.81679,-30.73283
1609459284,842,-0.4819336,-0.5800781,0.2163086,-52.16031,-17.79389,17.80916
1609459285,0,-0.5488281,-0.3325195,0.5073242,12.70229,-17.09924,1.916031
1609459285,260,-0.2993164,-0.3789063,0.5654297,-12.19847,32.29008,-59.9542
1609459285,520,-0.6118164,-0.434082,0.3105469,-79.89313,-35.64885,-8.648855
1609459285,785,-0.84375,-0.5566406,-0.0366211,-165.0382,-32.20611,39.48855
1609459286,0,-0.7241211,-0.5112305,0.1264648,-41.1145,13.40458,8.893129
1609459286,268,-0.9760742,-0.8510742,-0.1494141,-8.221375,8.740458,-52.64885
1609459286,534,-0.6445313,-0.5712891,-0.01123047,70.16794,-57.36642,-30.47328
1609459287,0,-0.9921875,-0.7167969,0.2255859,-115.2977,0.2824428,79.26717
1609459287,265,-0.6079102,-0.3530274,0.1870117,-101.9237,-12.8855,45.84733
1609459287,536,-0.8837891,-0.8066406,0.1845703,-32.38931,-25.62595,-28.49618
1609459287,800,-0.6459961,-0.5327148,0.140625,53.52672,-47.1832,-49.40458
