Epoch_time_ms,Ax,Ay,Az,Gx,Gy,Gz
1609459211314,0.2319336,-0.7578125,0.2319336,-67.41222,-13.09924,-58.65649
1609459212575,0.8344727,-0.5698242,0.8344727,105.1985,23.86259,32.0229
1609459212838,0.8652344,-0.7875977,0.8652344,-45.16794,86.2977,-59.63359
1609459212151,0.7675782,-0.8256836,0.7675782,-215.3206,102.2366,-104.8015
1609459213412,0.456543,-0.01171875,0.456543,4.175572,69.59542,-60.41221
1609459213678,0.6552734,0.4526367,0.6552734,68.08397,-65.89313,-9.160305
1609459213941,0.6210938,0.4624024,0.6210938,-15.36641,6.419847,10.47328
1609459213206,0.6103516,0.4951172,0.6103516,1.931297,-3.137405,7.305343
1609459214468,0.5966797,0.4599609,0.5966797,-7.076336,4.099236,-10.62595
1609459214730,0.6772461,0.5556641,0.6772461,1.740458,-63.59542,-14.9771
1609459214994,0.5371094,0.3447266,0.5371094,2.603053,27.22137,-1.442748
1609459214260,0.9169922,0.8105469,0.9169922,-40.41985,39.74809,-15.0916
1609459215524,0.7495117,0.5195313,0.7495117,11.46565,-17.44275,16.0
1609459215793,0.9443359,0.4956055,0.9443359,32.55725,-74.35878,6.961833
1609459215058,0.6318359,0.5170898,0.6318359,15.53435,31.54198,15.48092
1609459215321,0.7255859,0.6279297,0.7255859,11.10687,-9.954199,0.8167939
1609459216587,1.123047,0.1738281,1.123047,-12.68702,2.717557,21.30534
1609459216858,0.8935548,0.1660156,0.8935548,10.21374,20.49618,6.954198
1609459216130,0.9096681,0.2851563,0.9096681,2.587786,-0.8473283,-1.78626
1609459217447,1.034668,0.2675781,1.034668,6.244275,3.816794,-3.687023
1609459217719,0.9511718,0.1728516,0.9511718,14.30534,22.49618,69.41985
1609459217988,0.9399415,-0.4116211,0.9399415,41.0,-15.23664,55.64885
1609459217253,0.8408203,-0.621582,0.8408203,77.47328,-7.183207,56.03817
1609459218522,0.4907226,-0.8598633,0.4907226,72.54198,6.748092,55.07634
1609459218790,0.6162109,-0.8896483,0.6162109,-17.24427,96.68702,-5.946565
1609459218069,0.0522461,-1.083984,0.0522461,-30.61832,95.05344,-25.86259
1609459219345,0.3603516,-0.8881836,0.3603516,-9.068703,37.10687,-22.98474
1609459219649,0.4140625,-0.8623048,0.4140625,-0.4732824,47.03817,-14.67176
1609459219904,0.3833008,-0.762207,0.3833008,-4.61832,30.48855,-7.175572
1609459219156,0.3793945,-0.7695313,0.3793945,-38.49618,4.534351,13.0687
1609459220408,0.3486328,-1.110352,0.3486328,-34.80916,-7.748092,-9.480916
1609459220659,0.4389648,-0.8730469,0.4389648,34.10687,32.8855,-12.67176
1609459220913,0.3876953,-0.5664063,0.3876953,-54.74046,-39.53435,-11.32824
1609459220169,0.3017578,-1.280762,0.3017578,-44.90839,51.07634,58.14504
1609459221423,0.2382812,-0.9042969,0.2382812,20.13741,46.50382,-4.21374
1609459221724,0.362793,-0.7783203,0.362793,2.763359,91.87786,27.51145
1609459221977,0.1518555,-0.8759766,0.1518555,-7.129771,56.80153,-3.572519
1609459221234,0.2719727,-1.129395,0.2719727,-7.541985,87.11451,18.41221
1609459222485,0.2460938,-0.8129884,0.2460938,4.328244,60.45802,5.519084
1609459222745,0.5117188,-0.7875977,0.5117188,6.687023,60.59542,-3.099237
1609459222998,0.340332,-0.9321289,0.340332,-28.72519,29.22137,-11.20611
1609459222254,0.4174805,-0.8979492,0.4174805,-43.78626,7.740458,8.725191
1609459223511,0.2978516,-0.9282227,0.2978516,9.145039,16.77099,28.46565
1609459223770,0.09570312,-1.07959,0.09570312,12.74809,27.85496,-8.603053
1609459223029,0.2583008,-0.7167969,0.2583008,-16.0,-11.24428,-21.07634
1609459223286,0.1757812,-0.7749023,0.1757812,-20.68702,-28.00763,-9.900764
1609459224543,0.3515625,-1.013184,0.3515625,-16.61069,-33.0229,26.03053
1609459224802,0.265625,-0.9091797,0.265625,3.541985,48.51908,16.00763
1609459224056,0.1572266,-1.143066,0.1572266,-17.56489,126.145,-34.16031
1609459224313,0.4677734,-0.7133789,0.4677734,-10.93893,52.41985,-13.61832
1609459225573,0.2919922,-0.9003906,0.2919922,-46.58779,19.32061,2.839695
1609459225880,0.1137695,-0.7807617,0.1137695,-34.87786,49.06107,-2.755725
1609459225138,0.3217773,-1.040039,0.3217773,-11.75572,96.83206,-8.396947
1609459226398,0.2929688,-0.6484375,0.2929688,-9.496183,31.60305,-15.39695
1609459226655,0.3217773,-0.8969727,0.3217773,-39.8168,9.664123,6.251908
1609459226914,0.53125,-0.8857422,0.53125,0.4122138,-19.9542,10.12214
1609459226175,0.2993164,-0.7666016,0.2993164,17.05343,30.62595,1.580153
1609459227437,0.3286133,-0.8217773,0.3286133,-24.91603,38.00763,-11.92367
1609459227698,0.1704102,-0.7236328,0.1704102,-21.34351,45.0687,-6.80916
1609459227961,0.3032227,-1.265137,0.3032227,-22.9084,-15.05344,-4.641222
1609459227223,0.2817383,-0.6640625,0.2817383,8.358779,-48.46565,-23.61069
1609459228486,0.5200195,-1.033691,0.5200195,0.9007633,15.9084,2.755725
1609459228748,0.2670898,-0.628418,0.2670898,-28.71756,40.38168,-12.16794
1609459228013,0.8740234,-0.9379884,0.8740234,-1.40458,-40.63359,11.74809
1609459228279,0.2695313,-0.7460938,0.2695313,0.7633588,59.28244,11.57252
1609459229544,0.2915039,-1.110352,0.2915039,-21.9542,15.72519,-18.27481
1609459229809,0.315918,-0.7236328,0.315918,-30.32061,99.67176,13.38168
1609459229116,0.3671875,-1.165527,0.3671875,-38.9542,-60.36641,2.267176
1609459230378,0.5791016,-0.5795898,0.5791016,6.641222,-8.267176,-4.19084
1609459230639,0.4970703,-0.8149415,0.4970703,-1.671756,88.68702,-11.01527
1609459230907,0.9335938,-0.9067384,0.9335938,-4.824428,10.12977,1.061069
1609459230173,0.4008789,-0.7138672,0.4008789,-23.70992,-12.21374,19.85496
1609459231440,0.8544922,-0.8041992,0.8544922,38.17557,9.580153,20.86259
1609459231706,0.3759766,-0.8530273,0.3759766,-22.15267,93.61069,-1.282443
1609459231973,0.5493164,-0.7841797,0.5493164,-72.51908,122.6412,18.61069
1609459231241,0.4296875,-0.8662109,0.4296875,-25.00763,48.44275,38.07634
1609459232505,0.4482422,-0.6162109,0.4482422,-16.51908,-6.045802,33.51145
1609459232771,0.1025391,-0.9843751,0.1025391,39.67176,-34.48855,-13.87023
1609459232039,0.559082,-1.119141,0.559082,-41.64885,93.0,-27.00763
1609459232310,0.5581055,-0.7680664,0.5581055,-35.9771,65.58778,-4.10687
1609459233583,0.4057617,-0.7661133,0.4057617,-9.572519,6.419847,29.55725
1609459233854,0.0834961,-0.8876952,0.0834961,16.70992,-71.53435,5.21374
1609459233127,0.08984375,-0.7387695,0.08984375,7.038167,-4.19084,34.17557
1609459234440,-0.1674805,-0.9316406,-0.1674805,2.755725,-56.29008,1.458015
1609459234746,0.128418,-1.189941,0.128418,12.19084,1.534351,0.03053435
1609459234995,0.00488281,-1.057129,0.00488281,-4.732824,-11.58779,2.916031
1609459234247,0.04492188,-1.032715,0.04492188,2.221374,-9.137404,-15.77863
1609459235497,0.00878906,-0.9790039,0.00878906,-4.793893,3.900763,-13.0229
1609459235748,0.0571289,-1.134766,0.0571289,-29.0,17.23664,-2.519084
1609459235997,0.190918,-0.9335938,0.190918,-14.1145,-4.343512,-21.60305
1609459235249,0.2548828,-0.7861328,0.2548828,-2.030534,4.91603,-19.99237
1609459236503,0.3037109,-0.8212891,0.3037109,2.603053,13.35114,-11.51908
1609459236757,0.3217773,-0.8486328,0.3217773,-2.206107,-10.06107,-28.17557
1609459236008,0.4584961,-0.8188477,0.4584961,-20.29008,16.58779,-22.96183
1609459236264,0.6025391,-0.7197266,0.6025391,-1.312977,21.0458,-1.572519
1609459237522,0.5952148,-0.6982422,0.5952148,-3.541985,21.32825,6.824428
1609459237777,0.5932617,-0.8452149,0.5932617,-3.564885,18.8855,4.259542
1609459237033,0.5449219,-0.8100585,0.5449219,-7.801527,-1.59542,-0.7633588
1609459237287,0.4165039,-0.8022461,0.4165039,3.740458,-27.03817,1.145038
1609459238589,0.4135742,-0.7636718,0.4135742,-0.5343512,-4.625954,-12.0
1609459238840,0.6318359,-1.285156,0.6318359,-45.12977,57.37404,17.55725
1609459238095,0.7207031,-0.8110351,0.7207031,-29.48855,2.183206,-25.92366
1609459239353,0.7167969,-0.4746093,0.7167969,8.900764,-40.59542,-35.1145
1609459239612,0.5297852,-0.9189452,0.5297852,166.084,-37.21374,76.60305
1609459239871,1.00293,5.217773,1.00293,-248.1832,-122.5496,-248.1832
1609459239133,-0.1166992,0.1831055,-0.1166992,-119.2748,77.58015,-38.51145
1609459240388,0.7182617,0.6416016,0.7182617,-45.58015,-3.900763,-50.93893
1609459240646,0.2348633,0.7543945,0.2348633,-11.44275,5.366412,34.64122
1609459240904,0.7402344,0.5556641,0.7402344,-4.19084,-10.85496,21.85496
1609459240159,0.7397461,0.5854492,0.7397461,-13.9542,40.63359,5.72519
1609459241426,0.7280273,0.5043945,0.7280273,3.793893,-12.37405,5.740458
1609459241684,0.8090819,0.5449219,0.8090819,-3.717557,13.53435,6.526718
1609459241945,0.862793,0.4570313,0.862793,-24.35114,20.38168,-2.259542
1609459241208,0.9057616,0.3974609,0.9057616,-27.42748,-0.2061069,26.54198
1609459242467,0.6567383,0.6074219,0.6567383,21.46565,-29.35114,-18.29008
1609459242776,0.7885742,0.578125,0.7885742,48.40458,-13.48092,0.2442748
1609459242034,0.8393555,0.1972656,0.8393555,41.77863,19.32061,26.48092
1609459242296,0.9057616,0.1064453,0.9057616,19.52672,15.14504,18.65649
1609459243558,0.8481445,-0.05078125,0.8481445,7.099236,12.48855,31.15267
1609459243822,0.8813477,-0.2138672,0.8813477,37.45038,25.86259,40.10687
1609459243086,0.8808594,-0.4335938,0.8808594,35.06107,10.32061,39.06107
1609459244348,0.7749023,-0.6274414,0.7749023,64.07633,15.10687,58.67175
1609459244614,0.8549805,-0.8232422,0.8549805,43.87023,59.43512,21.01527
1609459244877,0.3334961,-0.8476563,0.3334961,9.519084,70.47328,-6.80916
1609459244140,0.2734375,-0.8090819,0.2734375,21.0458,28.96947,10.62595
1609459245401,0.2822266,-0.7641602,0.2822266,5.251908,49.00763,-17.28244
1609459245668,0.2358398,-0.7099609,0.2358398,1.832061,59.51908,-38.12214
1609459245934,0.1577148,-0.6904297,0.1577148,-14.58779,79.40458,-34.67176
1609459245204,0.05371094,-0.7265625,0.05371094,19.80916,33.42748,-7.21374
1609459246471,0.00585938,-0.5390625,0.00585938,30.48855,49.77863,-42.85496
1609459246738,-0.2290039,-0.449707,-0.2290039,-0.1908397,52.50382,-62.80916
1609459246049,-0.1762695,-0.6245117,-0.1762695,-43.63359,-49.25954,-117.6565
1609459246313,0.2963867,-1.081055,0.2963867,-62.77863,12.76336,60.32824
1609459247577,-0.1538086,-1.123047,-0.1538086,-61.22901,16.77863,66.45802
1609459247845,-0.2353516,-0.7021484,-0.2353516,-66.29771,-22.22137,-2.083969
1609459247112,-0.08105469,-0.6015625,-0.08105469,-24.03817,-23.70229,-66.50381
1609459248385,0.05957031,-0.9155273,0.05957031,28.61069,-20.74809,12.10687
1609459248655,-0.06640625,-0.6557617,-0.06640625,-1.374046,-20.9771,43.99237
1609459248924,-0.2597656,-0.9438477,-0.2597656,-28.03053,-17.73282,5.854962
1609459248190,-0.1928711,-0.9228517,-0.1928711,-26.9542,-30.45802,-22.81679
1609459249494,-0.2138672,-1.039063,-0.2138672,-7.541985,-78.38931,4.091603
1609459249746,0.00537109,-0.8325195,0.00537109,-0.4885496,-43.75573,1.854962
1609459249006,0.2807617,-1.047852,0.2807617,17.25954,28.9771,-11.82443
1609459249256,-0.03271484,-0.9282227,-0.03271484,12.09924,51.09923,0.1984733
1609459250508,-0.08154297,-1.184082,-0.08154297,-42.68702,36.56488,8.961832
1609459250758,-0.2089844,-0.8164063,-0.2089844,-0.03816794,-17.65649,4.984733
1609459250011,-0.1308594,-0.9316406,-0.1308594,2.10687,-35.53435,-37.72519
1609459250309,0.2172852,-0.9667969,0.2172852,2.450382,54.35115,15.45802
1609459251565,-0.0366211,-0.8989258,-0.0366211,-23.78626,-23.36641,9.229008
1609459251819,-0.2446289,-1.091309,-0.2446289,-50.83206,-161.7786,-35.56488
1609459251073,0.140625,-0.8208008,0.140625,-4.198473,-41.57252,3.366412
1609459251330,0.08935547,-0.9814452,0.08935547,10.41985,-13.47328,6.022901
1609459252585,-0.07128906,-1.115234,-0.07128906,46.0229,-6.427481,8.725191
1609459252841,0.06933594,-0.9833983,0.06933594,-18.74046,93.44274,-35.19847
1609459252104,-0.0522461,-0.8745116,-0.0522461,-19.52672,-9.694656,4.137404
1609459253359,-0.2636719,-1.553223,-0.2636719,9.541985,-135.4886,22.39695
1609459253613,0.2109375,-0.6196289,0.2109375,-8.954199,-16.19847,-30.31298
1609459253870,0.06396484,-1.100586,0.06396484,1.526718,-24.50382,20.56489
1609459253125,-0.2451172,-1.618164,-0.2451172,41.36641,-154.3512,24.83206
1609459254381,0.159668,-0.2729492,0.159668,-26.76336,19.70992,-7.374046
1609459254644,-0.04882812,-1.3125,-0.04882812,-0.610687,-9.534351,4.534351
1609459254904,-0.1708984,-1.536133,-0.1708984,46.41221,-119.9313,31.24428
1609459254165,0.2597656,-0.2504883,0.2597656,-20.74046,68.20611,0.3129771
1609459255471,0.04833984,-0.9433594,0.04833984,5.015267,47.84733,2.847328
1609459255733,-0.2163086,-1.092285,-0.2163086,64.26717,-53.43512,-2.587786
1609459255991,0.05371094,-0.5854492,0.05371094,-10.34351,33.13741,-13.59542
1609459255247,-0.0678711,-1.365234,-0.0678711,-25.0229,45.9313,-15.49618
1609459256507,-0.1206055,-0.2871094,-0.1206055,9.801527,-71.12214,37.29771
1609459256767,-0.0727539,-0.9897461,-0.0727539,-28.39695,-68.62595,-0.129771
1609459256028,-0.01708984,-1.397461,-0.01708984,-53.27481,-52.14504,-33.29771
1609459256290,-0.07910156,-0.1469727,-0.07910156,13.80916,-28.50382,52.98473
1609459257549,-0.1308594,-0.9658203,-0.1308594,-18.0687,-43.74046,25.37405
1609459257817,-0.1787109,-1.068359,-0.1787109,-5.694657,-5.648855,-2.885496
1609459257081,-0.3139648,-0.9448242,-0.3139648,11.63359,-45.49618,13.83969
1609459257342,-0.1982422,-0.8984375,-0.1982422,-1.59542,-40.57252,-2.473282
1609459258611,-0.07421875,-0.8969727,-0.07421875,-25.78626,2.59542,-25.54198
1609459258874,0.01123047,-1.041016,0.01123047,-15.06107,5.206107,-14.74046
1609459258141,0.1279297,-1.028809,0.1279297,7.48855,42.8168,0.5954198
1609459259410,0.00390625,-0.8901367,0.00390625,1.305344,-5.938931,7.022901
1609459259718,-0.0834961,-0.9863282,-0.0834961,-21.73283,-37.07634,36.05344
1609459259980,-0.2436523,-1.095703,-0.2436523,13.82443,-73.90839,12.41221
1609459259241,-0.105957,-0.8325195,-0.105957,16.58779,-14.1145,-11.23664
1609459260506,0.03515625,-1.166016,0.03515625,-50.93893,96.19084,-30.86259
1609459260771,-0.00048828,-0.9267578,-0.00048828,-11.31298,41.37405,-12.28244
1609459260039,-0.02392578,-0.9282227,-0.02392578,-2.374046,-4.427481,19.83206
1609459260308,-0.2568359,-0.9604492,-0.2568359,2.977099,-81.42748,21.29771
1609459261575,-0.175293,-0.8496094,-0.175293,29.09924,-40.86259,-6.366412
1609459261842,0.08203125,-0.9272461,0.08203125,-31.05343,31.39695,-31.58779
1609459261106,-0.03710938,-0.8994141,-0.03710938,4.40458,3.244275,15.67939
1609459262371,-0.04736328,-0.9423828,-0.04736328,-19.57252,-59.42748,47.61832
1609459262636,-0.2392578,-0.9833983,-0.2392578,-6.480916,-100.7863,17.0687
1609459262907,-0.07226562,-0.8266602,-0.07226562,7.267176,-39.64885,-11.76336
1609459262175,0.01367188,-0.7167969,0.01367188,-23.08397,18.19847,-17.03817
1609459263447,-0.03466797,-0.8720703,-0.03466797,-3.740458,6.389313,5.900764
1609459263749,-0.4208984,-1.071289,-0.4208984,-2.900763,-84.27481,19.56489
1609459263042,-0.2568359,-0.7885742,-0.2568359,14.40458,-76.19847,15.0458
1609459263294,0.00585938,-1.269531,0.00585938,-50.77863,-2.48855,-16.77863
1609459264546,-0.0493164,-0.8911133,-0.0493164,-25.96947,-25.51908,1.748092
1609459264799,-0.09033203,-0.8442384,-0.09033203,-12.58015,-80.14503,25.07634
1609459264052,-0.4018555,-0.9726563,-0.4018555,-11.27481,-156.7405,46.17557
1609459264312,-0.3549805,-0.8784181,-0.3549805,-1.045802,-118.9008,20.21374
1609459265564,-0.1074219,-1.012207,-0.1074219,-44.64885,-43.7939,-17.1145
1609459265813,0.05908203,-0.9199218,0.05908203,-9.587787,-13.22901,-1.145038
1609459265065,0.04589844,-0.9208983,0.04589844,-8.603053,-23.19847,19.39695
1609459265317,-0.1958008,-1.23877,-0.1958008,-2.832061,-86.51908,13.31298
1609459266572,-0.2495117,-0.9541017,-0.2495117,-14.28244,6.534351,-0.740458
1609459266827,0.08007812,-1.15332,0.08007812,-40.38168,23.36641,-50.68702
1609459266083,0.1821289,-0.9716797,0.1821289,8.78626,23.47328,-2.351145
1609459266335,0.09619142,-0.8515625,0.09619142,32.96947,-1.389313,12.77099
1609459267591,0.1342773,-0.9165039,0.1342773,10.93893,-13.28244,30.1145
1609459267846,-0.1147461,-1.143555,-0.1147461,6.78626,-1.977099,6.625954
1609459267147,-0.2016602,-0.8813477,-0.2016602,11.57252,46.22137,-19.9084
1609459268405,-0.01611328,-1.021973,-0.01611328,-20.53435,12.89313,-52.49618
1609459268665,0.09277344,-0.7929687,0.09277344,-4.328244,25.56489,-17.46565
1609459268921,0.05322266,-0.9072266,0.05322266,-16.42748,17.58779,8.19084
1609459268179,-0.2397461,-1.081543,-0.2397461,8.045801,-42.30534,27.0458
1609459269436,-0.1494141,-0.7929687,-0.1494141,14.41985,-41.32824,3.099237
1609459269691,-0.1118164,-1.083496,-0.1118164,-36.46565,-32.48855,-25.29771
1609459269947,-0.06347656,-0.8071289,-0.06347656,-6.839694,-52.96947,36.23664
1609459269207,-0.2124023,-0.9448242,-0.2124023,-44.25191,-50.56488,45.19084
1609459270465,-0.2773438,-0.8408203,-0.2773438,-25.87023,-38.85496,38.38168
1609459270724,-0.1777344,-0.9511718,-0.1777344,-0.8854961,-2.740458,-1.648855
1609459270985,-0.0366211,-0.9594727,-0.0366211,20.38931,-77.76336,-15.06107
1609459270248,0.109375,-0.7631836,0.109375,-6.519084,-51.36642,12.96183
1609459271513,-0.4790039,-0.8881836,-0.4790039,-14.62595,-63.31298,6.015267
1609459271774,-0.3261719,-0.8618164,-0.3261719,13.19847,-47.45038,3.259542
1609459271037,-0.3325195,-0.9375,-0.3325195,-25.49618,-20.86259,-31.51908
1609459271340,-0.01806641,-0.9077149,-0.01806641,-0.648855,3.992366,11.96947
1609459272607,-0.08935547,-0.9033203,-0.08935547,-13.80153,-22.07634,13.9771
1609459272870,-0.465332,-0.8500977,-0.465332,-28.96183,-78.47328,13.63359
1609459272140,-0.08496094,-1.037109,-0.08496094,8.59542,-72.96183,-22.0229
1609459273407,0.1162109,-0.9316406,0.1162109,-49.29008,36.31298,-73.68702
1609459273669,0.5493164,-0.9711915,0.5493164,-51.42748,73.8168,-48.03817
1609459273930,0.331543,-0.8725585,0.331543,-5.679389,14.53435,0.1908397
1609459273193,0.3642578,-0.9921875,0.3642578,40.29008,-98.90076,51.41221
1609459274455,0.1416016,-0.9150391,0.1416016,81.40458,-42.9542,37.67176
1609459274723,0.1816406,-0.8540039,0.1816406,-30.30534,42.71756,-32.71756
1609459274990,0.3740234,-1.058105,0.3740234,-97.9771,114.4046,-63.33588
1609459274261,0.4262695,-0.8789063,0.4262695,-29.00763,71.35878,-39.89313
1609459275530,0.4052734,-0.9067384,0.4052734,20.0458,-35.77099,41.61832
1609459275796,0.4228516,-0.9619141,0.4228516,66.91603,-84.82442,36.38931
1609459275066,0.3867188,-0.8081055,0.3867188,8.267176,2.770992,0.3206107
1609459275336,0.3999024,-0.9194336,0.3999024,-108.5649,67.60305,-53.86259
1609459276660,0.4448242,-0.9018555,0.4448242,-22.39695,50.22901,-15.09924
1609459276934,0.3354492,-0.9458008,0.3354492,44.73283,-81.98473,51.12214
1609459276206,0.2783203,-0.8881836,0.2783203,56.0916,-86.61832,53.8168
1609459277475,0.25,-0.9189452,0.25,-21.05343,-31.48092,2.625954
1609459277747,0.3862305,-0.9926758,0.3862305,-85.10687,78.61832,-50.0229
1609459277018,0.2431641,-0.8051758,0.2431641,25.19847,73.1145,10.08397
1609459277317,0.4404297,-0.9638672,0.4404297,67.90839,-59.30534,34.09924
1609459278565,0.4946289,-0.6982422,0.4946289,4.053435,7.335878,-3.061069
1609459278817,0.3891602,-0.9135742,0.3891602,-106.0305,87.33588,-63.20611
1609459278067,0.4042969,-0.8486328,0.4042969,-29.53435,16.25954,-33.24427
1609459278323,0.3237305,-1.039063,0.3237305,71.24428,-122.6183,60.25954
1609459279578,0.3305664,-0.8955078,0.3305664,91.74809,-48.80153,49.42748
1609459279831,0.4213867,-0.8500977,0.4213867,-52.25954,43.16794,-41.87023
1609459279081,0.5415039,-1.062988,0.5415039,-117.0305,131.7557,-106.8473
1609459279331,0.4350586,-0.7075195,0.4350586,-19.9084,6.366412,-14.9313
1609459280592,0.8276367,-0.7807617,0.8276367,21.45038,-34.29008,23.32825
1609459280889,0.5556641,-0.7880859,0.5556641,-13.70992,20.83969,1.717557
1609459280143,0.5078125,-0.8676758,0.5078125,-31.75572,27.77863,-12.67939
1609459281394,0.559082,-0.7270508,0.559082,-7.412214,15.17557,-12.21374
1609459281646,0.6313477,-0.8222656,0.6313477,16.85496,62.33588,-45.98473
1609459281901,0.3120117,-1.209961,0.3120117,-104.1298,-38.22901,56.24427
1609459281155,-0.1303711,0.2583008,-0.1303711,-248.1832,-77.41985,30.05343
1609459282410,0.6586914,0.7607422,0.6586914,30.25191,4.236641,-23.33588
1609459282665,0.04589844,1.230957,0.04589844,-36.30534,-4.557252,-3.419847
1609459282923,0.6845703,0.8120116,0.6845703,-13.71756,37.99237,31.96947
1609459282183,0.7045898,0.3701172,0.7045898,19.14504,36.0687,-1.183206
1609459283445,0.6000977,0.7705078,0.6000977,28.19847,-32.01527,-36.12214
1609459283704,0.6318359,0.7080078,0.6318359,-24.56489,11.35878,4.244275
1609459283965,0.5371094,0.7290039,0.5371094,3.549618,2.335878,-3.335878
1609459283225,0.6699219,0.6953125,0.6699219,-7.931298,11.10687,3.038168
1609459284481,0.671875,0.7314453,0.671875,-16.99237,7.389313,5.526718
1609459284740,0.5009766,0.9462891,0.5009766,-0.259542,-26.94657,-24.99237
1609459284043,0.5976563,0.7739258,0.5976563,18.87786,-29.33588,-19.44275
1609459284305,0.6508789,0.6992187,0.6508789,2.625954,-2.572519,9.396947
1609459285567,0.574707,0.6928711,0.574707,-7.793893,4.389313,16.64886
1609459285824,0.5112305,0.659668,0.5112305,-13.96183,5.160306,4.793893
1609459285082,0.6713867,0.621582,0.6713867,41.85496,-2.229008,29.35878
1609459285343,0.6977539,0.3481445,0.6977539,58.48855,-5.419847,54.37405
1609459286606,0.675293,-0.1640625,0.675293,78.94656,-13.55725,48.80153
1609459286871,0.6259766,-0.4248047,0.6259766,82.70992,2.458015,41.19847
1609459286133,0.4848633,-0.4682617,0.4848633,67.67175,5.450381,11.75572
1609459287399,0.5395508,-0.7373047,0.5395508,53.66412,-5.267176,10.32824
1609459287663,0.3974609,-0.8652344,0.3974609,-93.57252,58.59542,-9.946565
1609459287924,0.777832,-0.4995117,0.777832,-109.6336,105.313,-42.12977
1609459287188,0.8525391,-0.1074219,0.8525391,-47.41985,57.8168,-74.09161
1609459288456,0.9702149,0.05078125,0.9702149,-26.70229,-32.44275,60.15267
1609459288719,0.9467773,-0.5166016,0.9467773,-8.488549,-2.358779,76.83206
1609459288985,0.7880859,-0.8618164,0.7880859,-7.80916,1.671756,81.49619
1609459288296,0.503418,-0.5795898,0.503418,61.32061,-33.43512,57.22137
1609459289565,-0.05273438,-1.115234,-0.05273438,-5.19084,-17.61832,47.03053
1609459289833,0.06445312,-1.005859,0.06445312,12.07633,-59.77863,37.22901
1609459289104,0.09179688,-0.9067384,0.09179688,32.20611,-94.90839,18.92366
1609459290367,-0.1079102,-1.028809,-0.1079102,-5.633588,-67.82442,2.992366
1609459290632,-0.02978516,-1.006836,-0.02978516,3.969465,-73.52672,-28.01526
1609459290900,0.2250977,-0.9111328,0.2250977,19.63359,-55.70992,-9.839695
1609459290170,0.3857422,-0.8500977,0.3857422,-2.40458,15.62595,-14.46565
1609459291439,0.078125,-0.9707031,0.078125,-9.610687,-1.21374,-23.41221
1609459291706,0.3701172,-0.9521483,0.3701172,-33.78626,-7.625954,-30.52672
1609459291979,0.3076172,-0.9995116,0.3076172,-17.77099,-22.15267,13.60305
1609459291248,0.2832031,-0.9453125,0.2832031,31.24428,-66.87023,-14.20611
1609459292517,0.5483398,-1.147949,0.5483398,-12.00763,-1.175573,-23.70229
1609459292783,0.4609375,-0.6713867,0.4609375,-21.72519,41.77863,-15.30534
1609459292093,0.4350586,-1.017578,0.4350586,-28.26717,0.9236641,16.79389
