Epoch_time_ms,Ax,Ay,Az,Gx,Gy,Gz
1609459232519,-0.1640625,-0.6245117,-0.1640625,33.57252,126.5343,-71.28244
1609459232787,-0.1508789,-0.4536133,-0.1508789,36.72519,58.77863,-52.36641
1609459232056,-0.4150391,-0.5512695,-0.4150391,-35.71756,6.137404,16.16794
1609459232329,-0.8994141,-0.5976563,-0.8994141,-74.57252,-12.33588,167.2443
1609459233598,-0.4013672,-0.09033203,-0.4013672,-83.42748,9.557252,168.2366
1609459233903,-0.3330078,-0.0336914,-0.3330078,-122.3435,31.41985,66.9313
1609459233156,-0.6376953,-0.03808594,-0.6376953,89.58778,-10.46565,-83.54198
1609459234409,-0.7783203,-0.144043,-0.7783203,121.5115,68.52672,-168.0153
1609459234668,-0.7905273,-0.2441406,-0.7905273,80.48855,-24.80916,-125.2748
1609459234963,-0.7290039,-0.2128906,-0.7290039,-36.50382,9.564885,22.82443
1609459234215,-1.132324,-0.2333984,-1.132324,-108.0229,-53.93893,233.3817
1609459235463,-0.07373047,0.1191406,-0.07373047,-154.1374,64.07633,139.0992
1609459235714,-0.4165039,0.0288086,-0.4165039,8.160305,15.01527,-44.17557
1609459235967,-0.949707,0.1860352,-0.949707,-13.0,-10.54962,-51.64885
1609459235225,-0.6875,-0.1508789,-0.6875,-31.46565,-27.98474,-20.92366
1609459236482,-0.5942383,-0.3828125,-0.5942383,-40.07634,-46.48092,-17.27481
1609459236740,-0.3583984,-0.5727539,-0.3583984,-31.68702,-31.0916,-0.2748091
1609459236992,-0.05615234,-0.3515625,-0.05615234,21.96947,-34.77099,-28.92366
1609459236247,-0.1083984,-0.675293,-0.1083984,-49.78626,28.87786,-9.877863
1609459237500,0.02246094,-0.6044922,0.02246094,-10.05344,55.15267,-41.79389
1609459237752,-0.2221679,-0.7211915,-0.2221679,8.671756,60.0,15.38931
1609459237016,-0.4985352,-0.2001953,-0.4985352,46.14504,87.0458,75.91603
1609459237273,-0.7231445,-0.01855469,-0.7231445,46.44275,51.49618,16.70992
1609459238529,-0.9409181,0.1728516,-0.9409181,23.77099,39.64122,15.52672
1609459238791,-0.8237305,0.0336914,-0.8237305,4.664122,-38.16031,-50.87786
1609459238093,-0.6948242,-0.6601563,-0.6948242,-42.79389,-5.465649,-165.7634
1609459238349,-0.2724609,-0.7807617,-0.2724609,-25.98474,-6.541985,-56.65649
1609459239604,-0.1186523,-1.01123,-0.1186523,-10.29008,15.1145,-15.99237
1609459239865,-0.1982422,-0.9663085,-0.1982422,0.610687,-8.511451,19.67939
1609459239124,-0.05761719,-0.7553711,-0.05761719,8.641221,0.09160307,20.07634
1609459240385,-0.3540039,-0.8154297,-0.3540039,-7.572519,-7.083969,-4.679389
1609459240644,-0.3237305,-0.8642578,-0.3237305,-22.98474,-0.8854961,-2.038168
1609459240904,-0.1303711,-0.7524415,-0.1303711,-0.7633588,2.977099,-3.778626
1609459240163,-0.08691406,-0.9667969,-0.08691406,-3.946565,12.76336,-11.73282
1609459241426,-0.1586914,-1.060547,-0.1586914,27.47328,42.46565,-5.625954
1609459241685,-0.2333984,-0.8784181,-0.2333984,16.36641,37.56488,-9.961832
1609459241944,-0.2285156,-0.734375,-0.2285156,-9.931297,14.26718,-14.01527
1609459241205,-0.2700195,-0.9536133,-0.2700195,-17.19084,-6.923664,-11.44275
1609459242468,-0.04882812,-0.8945313,-0.04882812,1.839695,10.35878,-0.07633588
1609459242736,-0.2827148,-0.9267578,-0.2827148,38.61832,74.62595,-20.37405
1609459242999,-0.4101563,-0.7275391,-0.4101563,9.244275,47.91603,-29.70992
1609459242308,-0.07128906,-0.9824218,-0.07128906,-6.48855,21.80916,-10.12977
1609459243568,0.00341797,-0.8706055,0.00341797,23.0,56.82443,-18.62595
1609459243828,-0.4326172,-1.006348,-0.4326172,69.24428,117.0382,-55.78626
1609459243090,-0.1918945,-0.7915039,-0.1918945,19.35878,119.6183,-36.9084
1609459244358,-0.3657226,-0.9614258,-0.3657226,45.74809,105.9084,-47.41985
1609459244624,-0.5351563,-0.6323242,-0.5351563,48.21374,92.90839,69.55725
1609459244893,-0.9482422,-0.2988281,-0.9482422,-11.9771,23.13741,148.7023
1609459244158,-1.042969,0.1665039,-1.042969,-7.732824,9.206107,12.03053
1609459245426,-0.659668,0.2304688,-0.659668,10.92367,-24.60305,10.32061
1609459245691,-0.722168,0.02539062,-0.722168,49.56488,30.73283,-74.70229
1609459245962,-0.9301758,0.3305664,-0.9301758,-112.6183,32.67176,51.87786
1609459245225,-0.9267578,-0.03271484,-0.9267578,-82.37405,-51.03053,-36.0687
1609459246496,-0.6655273,0.1508789,-0.6655273,-2.068702,9.068703,30.73283
1609459246766,-1.001953,-0.1977539,-1.001953,-4.21374,-13.52672,-75.21374
1609459246035,-0.6269531,-0.1098633,-0.6269531,13.61832,-28.58015,-61.29008
1609459246305,-0.7539063,-0.08496094,-0.7539063,0.4503817,-68.35114,-68.48855
1609459247616,-0.8164063,0.1015625,-0.8164063,49.38168,46.17557,17.00763
1609459247887,-1.185059,-0.2236328,-1.185059,-17.70992,-22.77863,85.58015
1609459247194,-1.24707,-0.04394531,-1.24707,-29.25954,-5.587786,79.42748
1609459248444,-0.7807617,0.2744141,-0.7807617,20.66412,6.419847,17.43511
1609459248696,-0.8354492,0.1523438,-0.8354492,21.71756,9.206107,-47.06107
1609459248950,-1.24707,0.1157227,-1.24707,-33.08397,-81.71756,91.12976
1609459248204,-0.6206055,0.3574219,-0.6206055,11.60305,7.473282,-19.14504
1609459249454,-0.8789063,0.03808594,-0.8789063,10.41221,1.587786,-111.2672
1609459249715,-0.8955078,-0.4443359,-0.8955078,-14.06107,-86.90076,-146.7176
1609459249976,-0.2138672,-0.9418945,-0.2138672,-59.92366,-76.96183,-57.09923
1609459249226,-0.09033203,-1.072266,-0.09033203,-3.419847,-57.58015,30.73283
1609459250482,-0.046875,-0.9799805,-0.046875,-0.1221374,-80.41985,34.01527
1609459250733,-0.2006836,-1.032715,-0.2006836,15.29008,-39.9313,12.87786
1609459250987,-0.2836914,-0.5834961,-0.2836914,-34.35878,-47.0687,13.09924
1609459250246,0.2260742,-1.547852,0.2260742,-39.31298,-32.48855,17.05343
1609459251500,-0.1489258,-1.006836,-0.1489258,38.9313,86.51908,-14.71756
1609459251807,-0.3256836,-0.3178711,-0.3256836,-42.06107,-47.86259,33.16031
1609459251060,0.02978516,-0.7202149,0.02978516,1.007634,8.908397,-32.62595
1609459251318,-0.2202148,-1.394043,-0.2202148,24.13741,82.62595,-45.06107
1609459252573,0.05859375,-1.743164,0.05859375,-42.39695,-35.84733,24.53435
1609459252827,0.1782227,-0.4033203,0.1782227,31.17557,122.771,-6.290076
1609459252085,-0.4575195,-0.0258789,-0.4575195,-28.08397,5.679389,-21.62595
1609459252341,0.01074219,-1.009277,0.01074219,7.694657,40.07634,-30.10687
1609459253598,-0.8115234,-1.460449,-0.8115234,16.71756,67.67175,-46.92366
1609459253857,-0.1015625,-1.353027,-0.1015625,-34.72519,-46.85496,31.48855
1609459253113,0.4804688,-0.2382812,0.4804688,24.51908,66.0229,10.9313
1609459254378,-0.4448242,-0.2465821,-0.4448242,7.801527,24.35114,-20.13741
1609459254639,0.1103516,-1.425781,0.1103516,-14.01527,-50.00763,6.72519
1609459254897,-0.9814452,-1.346191,-0.9814452,38.67939,55.86259,-33.29008
1609459254163,-0.3945313,-0.8740234,-0.3945313,-56.53435,-146.8092,57.9084
1609459255424,0.3222656,-0.269043,0.3222656,18.32825,31.9771,0.8244275
1609459255686,-0.2026367,-1.29834,-0.2026367,21.35114,-4.984733,-49.84733
1609459255996,0.04492188,-1.32666,0.04492188,20.73282,7.114504,-0.5038168
1609459255254,-0.2753906,-0.9604492,-0.2753906,7.259542,131.8244,-15.19084
1609459256511,-0.3754883,-0.2841797,-0.3754883,-16.14504,67.13741,-34.22901
1609459256770,-0.3349609,-1.414063,-0.3349609,-0.610687,-6.755725,-27.72519
1609459256032,-0.4194336,-0.9780273,-0.4194336,48.19848,96.94656,-20.64886
1609459256297,-0.3422852,-0.3925781,-0.3422852,-36.35878,-9.152672,9.320611
1609459257560,-0.1235352,-1.410156,-0.1235352,3.419847,3.564885,-14.74809
1609459257828,-0.5717773,-1.34668,-0.5717773,44.91603,61.1145,-36.0458
1609459257093,-0.2456054,-0.2973633,-0.2456054,-40.13741,-5.389313,22.80916
1609459257355,-0.171875,-1.023926,-0.171875,-4.625954,0.9160306,-12.0
1609459258618,-0.2333984,-1.630859,-0.2333984,15.60305,32.48092,-24.60305
1609459258880,-0.4384766,-0.5625,-0.4384766,-27.41985,-21.26718,-1.183206
1609459258141,0.1713867,-1.178223,0.1713867,0.03816794,9.389313,-18.12977
1609459259409,-0.01806641,-0.9243164,-0.01806641,33.92366,72.90076,-3.732824
1609459259674,-0.6928711,-0.355957,-0.6928711,54.9542,1.648855,38.41985
1609459259943,0.1884766,-0.4887695,0.1884766,-43.42748,-155.9237,91.9313
1609459259254,-1.231445,0.2070312,-1.231445,153.7557,57.25191,-248.1832
1609459260522,2.047363,0.1191406,2.047363,238.1679,-115.5343,-158.1298
1609459260785,0.7548828,0.3706055,0.7548828,3.435115,58.84733,-7.557252
1609459260053,0.4858398,-0.0727539,0.4858398,-26.99237,-16.84733,3.167939
1609459260323,0.6533203,-0.105957,0.6533203,-12.31298,-13.65649,-21.78626
1609459261594,0.6743164,-0.1040039,0.6743164,-14.0,11.66412,-12.03817
1609459261863,0.5976563,-0.1230469,0.5976563,-8.312977,15.08397,-4.885496
1609459261134,0.5610352,-0.1987305,0.5610352,-4.977099,16.09924,2.519084
1609459262403,0.5053711,-0.0859375,0.5053711,2.396947,9.633588,2.648855
1609459262670,0.4921875,-0.1455078,0.4921875,-4.580153,-2.786259,0.1832061
1609459262972,0.5019531,-0.168457,0.5019531,-8.870229,1.80916,-0.7862596
1609459262224,0.4580078,-0.1870117,0.4580078,-5.51145,1.465649,1.816794
1609459263479,0.4667969,-0.1923828,0.4667969,-5.0,-0.5877862,-0.7328245
1609459263732,0.3984375,-0.2119141,0.3984375,-10.40458,-8.343512,-1.435114
1609459263982,0.5078125,-0.1186523,0.5078125,-35.76336,-24.44275,19.85496
1609459263236,0.5561523,-0.3837891,0.5561523,-23.85496,5.236641,-0.4274809
1609459264533,0.5668945,-0.4711914,0.5668945,-37.82443,-0.3969465,28.00763
1609459264783,0.4033203,-0.6791992,0.4033203,-58.56488,-0.9923664,55.09161
1609459264036,0.1108398,-0.8745116,0.1108398,-64.54198,3.923664,64.58015
1609459264299,-0.1030273,-0.9492187,-0.1030273,-38.25954,-11.45038,41.68702
1609459265553,-0.2412109,-0.8999023,-0.2412109,-20.61069,-11.51908,37.96183
1609459265807,-0.08544922,-0.8178711,-0.08544922,12.72519,5.503816,26.93893
1609459265059,-0.3100586,-0.8828125,-0.3100586,9.557252,26.65649,-3.977099
1609459265310,-0.4912109,-0.8154297,-0.4912109,5.480916,23.39695,1.435114
1609459266563,-0.4829102,-0.8520508,-0.4829102,15.25954,26.77863,15.56489
1609459266816,-0.5395508,-0.7675782,-0.5395508,38.67939,42.0458,12.71756
1609459266074,-0.5849609,-0.7861328,-0.5849609,50.37405,53.85496,-11.64886
1609459266332,-0.6108398,-0.6640625,-0.6108398,71.44275,24.0916,-22.09924
1609459267588,-0.5458984,-0.6074219,-0.5458984,4.954198,37.70992,-6.038167
1609459267848,-0.6430664,-0.6411133,-0.6430664,-11.66412,-1.282443,-11.63359
1609459267108,-0.6318359,-0.8535156,-0.6318359,-12.72519,-21.92366,-0.4885496
1609459268365,-0.5405273,-0.6977539,-0.5405273,26.44275,-17.17557,9.59542
1609459268670,-0.5512695,-0.4101563,-0.5512695,18.29008,-10.52672,19.79389
1609459268926,-0.7070313,-0.5170898,-0.7070313,10.94656,-48.74809,-9.343512
1609459268189,-0.2646484,-0.3227539,-0.2646484,8.076336,-72.0458,-22.34351
1609459269448,-0.1054688,-0.8916017,-0.1054688,-24.47328,-7.076336,-14.91603
1609459269714,-0.08203125,-0.7075195,-0.08203125,-15.1374,4.022901,-11.75572
1609459269977,0.0649414,-0.9042969,0.0649414,-19.90076,-4.580153,-27.65649
1609459269236,0.1914062,-0.8652344,0.1914062,-8.366412,-24.26717,-31.48855
1609459270495,0.3144531,-0.7246094,0.3144531,-21.12214,25.53435,7.625954
1609459270754,0.2177734,-0.7124023,0.2177734,-15.25954,53.73283,11.26718
1609459270012,0.00732422,-0.6459961,0.00732422,-22.12977,76.21374,-1.725191
1609459270277,-0.269043,-0.9106445,-0.269043,-18.0458,18.70992,-16.08397
1609459271541,-0.2080078,-0.8754884,-0.2080078,-13.0687,-13.70229,9.916031
1609459271808,-0.06445312,-0.8764649,-0.06445312,-15.17557,-30.19847,-2.396947
1609459271074,-0.02978516,-0.9238282,-0.02978516,-0.1603053,-39.15267,9.015267
1609459271337,-0.140625,-0.9438477,-0.140625,8.091603,-15.54962,20.78626
1609459272602,0.00683594,-0.8461915,0.00683594,14.01527,3.496183,20.96947
1609459272916,-0.3227539,-0.7583008,-0.3227539,-14.60305,9.893129,4.755725
1609459272186,-0.3623047,-1.064941,-0.3623047,-26.44275,-7.625954,-1.374046
1609459273457,-0.05126953,-1.008789,-0.05126953,-7.900764,-14.61832,0.5343512
1609459273725,-0.2382812,-0.96875,-0.2382812,16.94657,12.52672,-10.22137
1609459273991,-0.387207,-1.024902,-0.387207,19.70992,-24.92366,6.083969
1609459273258,-0.07177734,-0.7597656,-0.07177734,-5.900764,-27.58779,11.84733
1609459274529,-0.1567383,-0.7685547,-0.1567383,-36.66412,-19.00763,8.78626
1609459274794,-0.1064453,-0.9589844,-0.1064453,-40.05344,-13.90076,-4.694656
1609459274059,-0.1342773,-0.9799805,-0.1342773,-15.38168,-28.87023,0.9694656
1609459274324,-0.1269531,-1.019531,-0.1269531,-12.99237,-66.9313,-0.1221374
1609459275594,-0.02294922,-0.8041992,-0.02294922,-6.72519,-31.27481,-12.64886
1609459275861,0.2231446,-0.9941406,0.2231446,-30.41221,-36.16031,-34.67176
1609459275134,0.2792969,-1.10498,0.2792969,14.22137,25.47328,-24.38168
1609459276406,0.1010742,-1.117676,0.1010742,-31.94657,6.29771,19.12214
1609459276675,0.2070312,-0.8798828,0.2070312,-11.40458,8.603053,7.335878
1609459276943,0.1933594,-0.9814452,0.1933594,3.0,-6.251908,-2.671756
1609459276291,0.2099609,-1.152832,0.2099609,-2.557252,15.74809,9.053435
1609459277541,0.06445312,-0.9926758,0.06445312,31.59542,13.12977,13.83206
1609459277791,-0.01220703,-0.8271483,-0.01220703,29.51145,31.8855,12.74046
1609459277040,-0.09033203,-0.9560548,-0.09033203,13.35114,21.38931,9.458015
1609459277290,-0.1362305,-0.9951172,-0.1362305,14.05344,26.35878,-0.3435115
1609459278541,-0.1987305,-1.081543,-0.1987305,24.89313,49.74046,-3.366412
1609459278791,-0.168457,-0.8569336,-0.168457,13.37405,27.83969,-3.732824
1609459278044,-0.1308594,-0.8701172,-0.1308594,6.19084,20.74809,-6.748092
1609459278294,-0.1704102,-0.8076172,-0.1704102,-0.221374,34.67939,-9.961832
1609459279549,-0.277832,-0.9931641,-0.277832,-22.58779,35.27481,-15.58779
1609459279809,-0.1230469,-0.9409181,-0.1230469,-9.900764,30.19847,-11.35114
1609459279067,-0.06347656,-0.9916992,-0.06347656,10.43511,26.49618,-20.51145
1609459279322,-0.1044922,-1.037109,-0.1044922,24.12214,72.21374,-3.213741
1609459280587,-0.09619142,-0.8041992,-0.09619142,26.9313,57.25191,-14.56489
1609459280846,-0.2226562,-0.8593751,-0.2226562,-6.221374,28.54962,-19.83206
1609459280099,-0.2109375,-0.8994141,-0.2109375,-32.22137,-16.21374,-12.32061
1609459281401,0.1870117,-0.9663085,0.1870117,6.503816,-91.17558,7.664122
1609459281658,0.1201172,-0.9301758,0.1201172,6.89313,-27.73283,12.48092
1609459281915,0.06445312,-1.094238,0.06445312,29.0687,37.80916,-22.16031
1609459281175,0.03466797,-0.8178711,0.03466797,-10.20611,59.24427,-14.20611
1609459282428,-0.01708984,-0.9111328,-0.01708984,-24.82443,95.49619,-17.86259
1609459282684,-0.08886719,-0.9233398,-0.08886719,-2.725191,70.61832,-33.54962
1609459282941,0.08007812,-0.9458008,0.08007812,-4.603054,65.8855,-5.938931
1609459282201,-0.03955078,-0.9711915,-0.03955078,23.0458,79.32061,6.572519
1609459283463,-0.315918,-0.8481445,-0.315918,14.36641,37.17557,-13.26718
1609459283724,-0.1450195,-0.8339844,-0.1450195,-12.05344,15.9771,-2.366412
1609459283987,-0.1464844,-1.28125,-0.1464844,-24.67175,-4.40458,-20.58779
1609459283247,-0.1342773,-0.9624023,-0.1342773,15.0687,46.69466,-18.59542
1609459284506,-0.2548828,-1.203613,-0.2548828,21.26718,55.03053,-13.56489
1609459284767,-0.1547852,-0.6665039,-0.1547852,2.969465,41.10687,-23.0
1609459284032,-0.00439453,-1.470703,-0.00439453,-27.17557,-38.23664,12.82443
1609459284295,0.328125,-0.3154297,0.328125,21.29771,65.99236,5.045802
1609459285603,-0.3417969,-0.2802734,-0.3417969,-20.12214,10.74046,-14.07633
1609459285869,-0.01123047,-1.374023,-0.01123047,-4.08397,23.31298,-7.282443
1609459285134,-0.4418945,-1.175293,-0.4418945,31.19084,99.13741,-3.778626
1609459286399,-0.2949219,-0.3789063,-0.2949219,-16.58015,-0.5954198,2.70229
1609459286667,-0.08203125,-1.057129,-0.08203125,7.816793,17.79389,-10.17557
1609459286930,-0.5170898,-1.271484,-0.5170898,25.60305,61.12977,-16.50382
1609459286194,-0.1523438,-0.4829102,-0.1523438,-27.70229,-18.00763,10.05344
1609459287461,-0.0678711,-1.14502,-0.0678711,0.08396947,-9.954199,-11.99237
1609459287729,-0.4116211,-0.9707031,-0.4116211,13.12214,75.36641,14.54962
1609459287993,-0.340332,-0.2973633,-0.340332,-44.54962,-29.37405,-4.656488
1609459287257,-0.08251953,-1.055176,-0.08251953,3.183206,21.15267,-27.56489
1609459288526,0.07763672,-0.9760742,0.07763672,8.961832,10.67939,-4.564886
1609459288794,-0.1630859,-0.737793,-0.1630859,-12.12977,34.79389,-4.427481
1609459288060,-0.09912108,-1.133301,-0.09912108,-17.54962,-19.30534,8.427481
1609459288323,-0.05615234,-1.064941,-0.05615234,23.0687,33.8168,-5.824428
1609459289591,-0.05810547,-0.9697266,-0.05810547,15.60305,-10.96947,-6.778626
1609459289909,-0.1386719,-0.7724609,-0.1386719,-3.458015,18.92366,-10.44275
1609459289177,-0.1318359,-0.7724609,-0.1318359,-13.94656,27.96947,-18.26718
1609459290447,-0.08935547,-0.9775391,-0.08935547,-34.53435,18.61832,-5.343512
1609459290720,-0.09716797,-0.9790039,-0.09716797,-5.236641,29.48855,-2.580153
