Ax,Ay,Az,Gx,Gy,Gz
-0.5664063,-0.3408203,0.7045898,-5.717557,-11.79389,-3.091603
-0.7104492,-0.8183594,1.072266,100.5802,-83.78626,92.16031
-1.178711,0.4741211,1.27832,-147.0916,-182.8321,-74.98473
-0.1723633,-0.1347656,-0.2460938,-70.16794,-187.8702,25.10687
0.09375,-0.003417969,0.05322266,-134.4198,55.24427,10.78626
5.933105,-5.250977,9.796875,250.1298,250.1298,0.8549618
-0.5283203,-0.6411133,2.366699,-127.2061,-248.1832,-25.27481
0.2670898,-0.2011719,0.9638672,0.3969466,-10.74046,-1.099237
0.1928711,-0.2021484,0.9472656,3.458015,105.9084,12.0916
-0.8144531,-1.041016,1.750488,-18.87786,-141.3512,-36.83206
-0.02197266,0.03710938,0.2895508,-8.488549,-83.90839,-9.839695
0.01025391,0.159668,0.112793,-39.19084,-37.07634,170.4427
0.078125,0.01660156,0.2045898,-53.75573,74.27481,-214.4733
-0.3588867,0.09912109,0.06054688,-0.3358779,191.458,-41.22137
0.6132813,-0.3154297,0.1489258,-1.305344,1.122137,39.96183
1.22168,-0.1655273,1.22998,12.89313,170.5114,44.42748
-1.147461,-0.4282227,1.554199,12.29771,-139.3282,58.50382
-0.2553711,0.002929688,0.1889648,1.603053,-79.63359,-6.412214
0.4047852,-0.2739258,0.262207,-36.35878,62.9313,7.137404
-0.04394531,-0.01269531,0.1303711,-148.8626,-248.1832,63.76336
-1.42041,-9.34082,-3.104492,-191.6565,220.3969,-248.1832
1.939453,0.8217773,-0.2919922,8.389313,-204.229,250.1298
1.22168,0.01074219,-0.4799805,30.47328,-84.61069,53.41221
0.7929688,0.08544922,-0.5385742,-1.78626,13.92366,20.67939
0.9008789,-0.02636719,-0.215332,-4.274809,250.1298,30.66412
-1.361816,0.5610352,1.821289,-248.1832,206.4504,-106.5954
-0.06494141,-0.2314453,1.510742,-17.62595,124,-3.396947
-1.01709,-0.2788086,0.7963867,-1.221374,-201.0687,-46.62595
0.2114258,-0.07519531,0.2880859,19.36641,-30.01527,0.4427481
-0.03955078,0.2519531,-0.03808594,-81.32061,103.7176,188.8397
0.02783203,0.02929688,0.2133789,-169.1298,-143.687,-32.43512
-0.08203125,0.05761719,0.06396484,-2.473282,144.8092,-53.65649
0.7036133,-0.1748047,0.8325195,29.54198,137.3282,40.94656
0.2666016,-0.06152344,0.9804688,-4.183206,-0.8396947,-1.068702
0.2333984,0.02441406,0.8369141,25.90076,73.9542,-1.648855
-1.180664,-0.6474609,1.255371,-139.6183,39.14504,-137.3664
-0.2939453,-0.03173828,0.02246094,120.374,-191.2595,-47.26717
0.4243164,-0.4008789,0.3647461,-118.9313,9.282443,-33.59542
-0.05322266,0.04785156,0.1494141,-33.61069,-98.1145,24.55725
0.1928711,-0.09472656,0.5292969,-3.694656,250.1298,-70.19084
-1.34375,-0.1938477,0.6259766,-84.771,-248.1832,-62.38931
0.1074219,-0.08740234,1.026367,-26.38168,-15.8626,0.05343511
0.02978516,-0.09667969,0.8710938,-6.274809,-19.64122,-2.564886
-0.8017578,-0.5263672,1.484863,-3.389313,145.4733,-26.67175
-1.42041,-0.2114258,0.9790039,-46.32061,-134.5496,-41.00763
0.284668,-0.000488281,0.1977539,58.60305,-59.57252,14.42748
0.4741211,-0.3085938,0.6469727,13.43511,31.65649,15.89313
-0.1733398,0.07177734,0.05810547,-102.4427,-106.9695,64.49619
0.1474609,-0.09082031,0.4257813,101.5725,250.1298,16.32061
-0.02783203,0.2543945,0.2456055,-121.9695,-199.6336,-31.09924
0.06201172,-0.1669922,0.918457,-22.83969,-50.60305,3.709924
0.2490234,-0.1787109,0.9555664,-3.694656,0.5572519,-0.832061
-1.370605,-0.8583984,1.494629,-118.6947,47.25191,-87.52672
-0.5136719,-0.09765625,0.4472656,51.9771,-158.1756,-55.05344
0.3632813,-0.08056641,0.3334961,-127.1069,-20.05343,50.55725
-0.02734375,-0.01660156,0.2397461,29.90076,-1.824428,93.49619
0.1367188,-0.003417969,0.03759766,-248.1832,-216.1603,-124.7863
0.3891602,0.04785156,0.1425781,186.8779,250.1298,-177.2596
0.8183594,-0.5268555,0.3378906,-105.5191,227.374,-57.74809
0.6347656,-0.01855469,0.8461914,-8.603053,104.2595,-60.12214
1.476563,0.06591797,1.165527,-10.00763,40.0458,-0.2900764
-0.1201172,0.01269531,0.03369141,52.90076,-3.229008,52.74046
1.245117,0.1938477,1.435059,-47.1832,138.1145,48.8168
-1.231934,-0.59375,1.40332,-95.41985,-154.1374,-9.389313
-0.4672852,-0.1318359,0.265625,31.9313,-110.9771,-74.33588
0.2734375,-0.2255859,0.5996093,16.98473,-71.41222,11.93893
0.5864258,-0.1523438,0.4013672,-6.572519,30.74809,16.83206
-0.1083984,0.02539062,0.1821289,-102.1679,-248.1832,-14.57252
0.5083008,-9.58252,-0.02246094,250.1298,250.1298,-248.1832
-0.5952148,-0.5615234,1.64209,-69.32825,-248.1832,-23.38168
0.09179688,-0.08593751,0.9570313,-15.32061,-25.8855,-4.114504
0.1586914,-0.1293945,0.9916992,9.610687,103.4504,12.64122
0.004882812,-0.1650391,2.072754,-23.40458,250.1298,15.19084
-1.116699,-0.5932617,0.6894531,-30.21374,-156.1832,-80.771
0.2094727,-0.06835938,0.1547852,53.17557,-112.6641,-24.90076
0.6943359,-0.01757812,0.01416016,-99.09924,41.93893,60.38168
0.04248047,-0.01269531,0.1401367,-98.42748,-243.0534,-39.0687
-0.8852539,1.322266,0.3027344,5.244275,250.1298,106.771
0.3569336,0.1791992,1.633301,37.1145,-248.1832,-16.32825
0.3105469,-0.1845703,0.9462891,0.1145038,-5.70229,-1.305344
0.2919922,-0.02246094,1.129883,12.57252,54.58779,3.427481
-0.2734375,-0.1733398,1.166504,-62.9542,250.1298,12.20611
-0.7387695,-0.5820313,1.171387,-7.328244,-128.9924,-50.83206
0.01074219,-0.1064453,0.480957,41.27481,-68.8855,-11.01527
0.4350586,-0.2539063,0.5219727,-13.64886,-56.03817,16.15267
-0.1005859,0.02050781,0.175293,-41.15267,-6.664122,146.458
0.190918,0.005859375,0.06738281,-165.1527,-38.41985,-61.21374
-0.3242188,0.1728516,-0.001464844,-62.67939,236.4046,-60.71756
1.299805,0.2675781,2.642578,-197.7176,-248.1832,17.0687
0.08837891,-0.1147461,0.9394531,-9.59542,-41.00763,-3.778626
0.1835938,-0.1674805,1.019043,-4.549618,-5.465649,-1.343511
-0.7495117,-0.4799805,1.368164,-125.8092,2.687023,-12.84733
-0.621582,-0.4711914,1.004883,29.20611,-145.0305,-59.42748
0.2719727,-0.07373047,0.2578125,46.12977,-40.05344,23.63359
-0.07226563,0.04589844,0.171875,-125.1603,8.664123,189.6794
0.152832,0.003417969,0.1098633,-90.07633,116.4504,-101.5878
-0.5576172,0.1655273,-0.07568359,-37.54198,250.1298,-58.92366
-0.2148438,-0.1274414,0.2866211,84.83206,-248.1832,-6.48855
0.1176758,0.05957031,1.11377,5.534351,10.53435,4.183206
-0.09472656,-0.06884766,1.320313,-36.41221,250.1298,24.63359
-0.8413086,-0.4125977,1.350098,-16.0229,-152.8015,-53.72519
0.005859375,-0.09912109,0.5112305,34.38168,-122.4122,-12.87786
0.6948242,-0.1157227,0.04003906,-40.25191,14.74046,38.62595
-0.05371094,0.01123047,0.1308594,-121.9924,-125.229,19.50382
10.44922,-7.179688,10.88086,250.1298,250.1298,-248.1832
-0.8969727,-0.02539062,-0.3486328,-75.68702,12.32061,-6.70229
-0.03320313,-0.05322266,0.4516602,131.6183,-248.1832,12.89313
-0.04443359,-0.2587891,1.132813,7.389313,17.08397,0.610687
-0.3637695,-0.06201172,1.46875,-27.48855,167.0916,3.70229
-0.6811523,-0.1616211,1.353516,-9.358779,-150.9847,-8.030535
-0.04931641,-0.09521483,0.637207,-21.37405,-92.229,-10.45802
0.8647461,-0.2143555,-0.1381836,-14.0687,120.6794,69.10688
0.03222656,0.02929688,0.2060547,-149.0534,-183.3817,-52.38168
-0.4594727,0.2265625,-0.4199219,52.03817,250.1298,102.1985
0.3979492,-0.1323242,0.3232422,8.358779,-50.93893,41.77099
0.3212891,-0.1665039,0.9775391,-3.030534,-0.8015267,-0.6259542
-0.02001953,-0.1289063,1.023438,43.82443,250.1298,32.52672
-0.7836914,-0.4853516,1.069336,9.389313,-169.5802,-54.85496
0.1621094,-0.05859375,0.40625,52.82443,-70.55725,15.64886
0.5888672,-0.1196289,0.4257813,-8.320611,-13.83969,5.167939
-0.1308594,0.05419922,0.07324219,-101.8092,-106.9237,107.0611
0.1904297,-0.08593751,0.487793,129.0611,250.1298,-79.64122
-1.469727,-0.1533203,0.387207,-38.87023,-248.1832,-56.45038
0.004882812,-0.05224609,0.7944336,2.335878,8.450381,2.290076
0.3032227,-0.1586914,0.9482422,-3.229008,-0.1603054,-1.030534
0.3554688,-0.2866211,1.154297,49.60305,192.4351,39.29008
-0.7939454,-0.8657228,1.255371,-85.06107,-86.54198,-38.79389
-0.006835938,-0.1777344,0.2895508,63.69466,-65.75572,-58.69466
0.5444336,-0.1918945,0.362793,-19.22137,-37.12977,12.22901
0.02880859,0.04345703,0.1254883,-26.59542,55.66412,236.1985
0.05078125,-0.02197266,0.2514648,-143.6107,-126.8244,-4.847328
-0.9150391,0.5722656,0.1450195,10.74046,250.1298,111.2519
0.02734375,-0.3007813,0.578125,48.37405,-248.1832,-64.74809
0.2236328,-0.1625977,0.9335938,-12.0229,-32.0916,-3.29771
0.2895508,-0.2084961,0.9331055,-3.229008,-1.206107,-1.137405
0.01904297,-0.1323242,1.290039,25.58779,242.9008,37.67176
-0.7783203,-0.5019531,1.287598,16.72519,-61.0916,-45.8626
-0.09765625,-0.2612305,0.5537109,30.1145,-107.6412,-67.83969
0.3666992,-0.03027344,0.1455078,-6.10687,-35.45038,78.09924
-0.1674805,0.03173828,0.1523438,-67.62595,28.86259,42.68703
0.05126953,-0.01416016,0.4765625,11.34351,149.9847,-67.70229
-0.3388672,0.3764648,0.2524414,-82.83206,-238.0382,-54.19848
0.1328125,-0.04296875,1.145996,-20.91603,-37.16031,1.923664
0.1362305,-0.08447266,0.9921875,-4.458015,1.717557,-0.6030535
-0.09570313,-0.1474609,1.022461,14.1145,33.27481,2.351145
-0.02099609,-0.0546875,0.9028319,-3.587786,26.0229,0.3129771
-0.9277344,0.4277344,1.110352,-25.89313,125.8397,-221.4962
-0.7285156,-0.4804688,0.9599609,9.343512,-175.5191,-28.0916
0.2001953,-0.121582,0.2963867,68.45038,-131.5954,-16.19847
0.3007813,-0.515625,-0.4038086,-73.32825,143.771,108.1298
0.02636719,0.07080078,0.3364258,-63.79389,17.08397,-67.62595
-0.06152344,0.1289063,0.1845703,55.55725,182.2672,90.59542
0.1455078,0.0390625,0.8442383,-15.87786,15.68702,4.732825
-0.300293,-0.2612305,0.9228516,21.27481,-77.72519,26.73282
1.960449,0.625,5.387695,-181.1374,250.1298,4.610687
-0.7241211,-0.2338867,1.34668,-5.748092,-115.6107,-10.39695
0.2211914,-0.215332,0.1943359,-1.045802,-82.23664,-5.137404
0.5014648,-0.2661133,0.5996093,-31.96183,-22.9542,25.45802
-0.02441406,0.0546875,0.1147461,-37.1832,-148.6107,132.3053
0.2138672,-0.04785156,0.3754883,45.1832,250.1298,-170.2824
-0.3120117,0.1674805,0.06054688,-65.61832,-147.5649,-125.3435
0.7192383,-0.1894531,1.062012,-40.17557,225.4427,30.64886
0.28125,-0.1831055,0.9360352,-4.091603,-26.92366,-2.335878
0.1767578,-0.6474609,1.728027,-36.74809,198.771,95.85497
-0.2358398,-0.1499023,1.112793,-141.6718,-147.8168,28.32825
0.2543945,-0.2915039,0.01464844,3.885496,-57.63359,-12.46565
-0.0009765619,-0.2539063,-0.4614258,62.12977,-248.1832,128.0153
0.09033203,-0.003417969,-0.04736328,-162.3206,176.4733,-69.53436
0.1206055,0.02392578,0.03955078,153.9084,250.1298,-82.46565
0.9633789,0.05322266,-0.2817383,-5.183206,-82.0458,-8.297709
0.9643555,0.08251953,-0.3007813,-4.51145,20.75573,0.0610687
1.433105,0.2226563,0.01611328,-61.77863,-63.27481,10.42748
1.280273,-0.206543,-0.6606445,9.992367,-136.8855,43.72519
0.2792969,-0.1621094,-0.2568359,4.427481,-88.65649,27.59542
0.006835938,-0.03173828,-0.1293945,148.4275,250.1298,-55.47328
0.07128906,0.08691406,0.324707,-107.3435,250.1298,-239.6488
-0.796875,0.09814453,0.1342773,-34.68703,-174.5725,-61.77099
