Ax,Ay,Az,Gx,Gy,Gz
-0.04443359,-0.1162109,0.9667969,-3.290076,0.2442748,-1
-0.05078125,-0.1181641,0.9697266,-3.442748,0.1374046,-1.099237
-0.04101563,-0.1098633,0.9716797,-3.473282,0.2290076,-1
-0.04101563,-0.1210938,0.9731445,-3.40458,0.07633588,-0.9694656
-0.04150391,-0.1176758,0.9677734,-3.51145,0.09923664,-1
-0.04296875,-0.1206055,0.9780273,-3.351145,0.1908397,-1.022901
-0.04003906,-0.1210938,0.96875,-3.557252,0.3053435,-1.068702
-0.04296875,-0.1171875,0.9731445,-3.305344,0.1755725,-1.183206
-0.04394531,-0.121582,0.9614258,-3.557252,-0.1068702,-1.122137
-0.0390625,-0.1230469,0.9658203,-3.244275,0.2137404,-1.099237
-0.04492188,-0.1147461,0.9677734,-3.427481,0.0610687,-1.061069
-0.04248047,-0.1201172,0.9677734,-3.374046,0.129771,-1.022901
-0.04492188,-0.1137695,0.9702148,-3.145038,0.259542,-1.015267
-0.04736328,-0.1186523,0.965332,-3.458015,0.05343511,-1.114504
-0.03662109,-0.121582,0.9755859,-3.320611,0.2824428,-1.152672
-0.04736328,-0.1191406,0.9692383,-3.358779,0.4503817,-1.145038
-0.04248047,-0.1201172,0.9746093,-3.259542,-0.0610687,-1.045802
-0.04150391,-0.112793,0.9711914,-3.526718,0.2671756,-1.145038
-0.04003906,-0.1157227,0.9707031,-3.374046,0.05343511,-1.137405
-0.04638672,-0.1191406,0.965332,-3.343511,0.1908397,-0.9923665
-0.04492188,-0.1147461,0.96875,-3.366412,0.1526718,-0.9312977
-0.04345703,-0.1210938,0.9711914,-3.389313,0.2061069,-1.030534
-0.0390625,-0.1201172,0.9731445,-3.274809,0.2671756,-1.137405
-0.04345703,-0.1162109,0.9770508,-3.274809,0.2977099,-1.053435
-0.04345703,-0.1157227,0.9731445,-3.251908,0.2824428,-1.053435
-0.04150391,-0.1166992,0.9726563,-3.343511,0.2213741,-1.29771
-0.04248047,-0.1166992,0.9643555,-3.21374,-0.03816794,-1
-0.04443359,-0.1191406,0.9692383,-3.175573,0.1374046,-1.099237
-0.04150391,-0.1166992,0.9750977,-3.442748,0.3053435,-1.114504
-0.04443359,-0.1191406,0.9741211,-3.335878,0.2824428,-1.053435
-0.04492188,-0.1225586,0.9755859,-3.396947,0.1984733,-1.015267
-0.04443359,-0.121582,0.9863281,-3.381679,0.4045802,-1.259542
-0.04345703,-0.1162109,0.96875,-3.343511,0.05343511,-1.198473
-0.04931641,-0.1210938,0.9702148,-3.236641,0.2824428,-1.068702
-0.04199219,-0.1147461,0.9736328,-3.427481,0.03816794,-0.8931297
-0.04443359,-0.1108398,0.9716797,-3.396947,0.2366412,-1.251908
-0.0390625,-0.1181641,0.9638672,-3.244275,0.1145038,-1.145038
-0.04199219,-0.1196289,0.9677734,-3.091603,0.1526718,-1.129771
-0.04833984,-0.1210938,0.9790039,-3.290076,0.1603054,-1.08397
-0.04199219,-0.1210938,0.9741211,-3.320611,0.2671756,-1.022901
-0.04638672,-0.1176758,0.9672852,-3.21374,0.3587786,-1.129771
-0.04980469,-0.1171875,0.9711914,-3.389313,0.2290076,-1.167939
-0.04101563,-0.1191406,0.9736328,-3.282443,0.1984733,-1.068702
-0.04443359,-0.1147461,0.9780273,-3.19084,0.259542,-0.9083969
-0.04248047,-0.1166992,0.9741211,-3.244275,0.3282443,-1.068702
-0.04394531,-0.1225586,0.9780273,-3.282443,0.1374046,-1.221374
-0.04931641,-0.1191406,0.9633789,-3.358779,0.04580153,-1.068702
-0.03808594,-0.1196289,0.9819336,-3.458015,0.1526718,-1.038168
-0.04443359,-0.1210938,0.9711914,-3.389313,0.3129771,-1.145038
-0.04101563,-0.1186523,0.9770508,-3.236641,0.2137404,-1.160305
-0.04589844,-0.1162109,0.9765625,-3.290076,0.2213741,-1.076336
-0.05273438,-0.1201172,0.9736328,-3.21374,0.129771,-1.053435
-0.04296875,-0.1162109,0.9643555,-3.40458,0.02290076,-1.08397
-0.04003906,-0.1201172,0.9721681,-3.412214,0.2137404,-0.9541985
-0.03955078,-0.1230469,0.9648438,-3.343511,0.3282443,-1.114504
-0.04589844,-0.1171875,0.965332,-3.389313,0.3129771,-1.022901
-0.05029297,-0.1220703,0.9716797,-3.389313,0.1221374,-1.122137
-0.04443359,-0.1171875,0.9750977,-3.328244,0.1984733,-1.091603
-0.046875,-0.1162109,0.9711914,-3.21374,0.04580153,-1.244275
-0.04003906,-0.1181641,0.9804688,-3.366412,0.02290076,-1.152672
-0.04296875,-0.1181641,0.9663086,-3.244275,0.1755725,-1.206107
-0.046875,-0.1118164,0.9765625,-3.328244,0.1984733,-0.9389313
-0.04248047,-0.1191406,0.9667969,-3.541985,-0.03053435,-0.961832
-0.04443359,-0.1157227,0.9648438,-3.442748,0.5114504,-1.015267
-0.046875,-0.1152344,0.9716797,-3.083969,0.2442748,-1.206107
-0.04296875,-0.1147461,0.9755859,-3.419847,0.1603054,-1.229008
-0.04248047,-0.1162109,0.9785156,-3.381679,0.1984733,-1.061069
-0.04541016,-0.1191406,0.9794922,-3.290076,0.0610687,-1.045802
-0.04443359,-0.1191406,0.9628906,-3.412214,0.1755725,-1.167939
-0.04199219,-0.1210938,0.9692383,-3.389313,0.3816794,-1.053435
-0.04541016,-0.112793,0.9667969,-3.320611,0.2519084,-1.053435
-0.04443359,-0.1181641,0.9755859,-3.335878,0.2519084,-1.068702
-0.04541016,-0.121582,0.9697266,-3.366412,0.1679389,-1.007634
-0.04541016,-0.1186523,0.9667969,-3.389313,0.1450382,-1.244275
-0.04785156,-0.1186523,0.9760742,-3.328244,0.007633588,-1.068702
-0.04833984,-0.1181641,0.9663086,-3.419847,0.2824428,-0.9847328
-0.04736328,-0.1181641,0.9677734,-3.396947,0.1984733,-1.145038
-0.04345703,-0.1132813,0.9755859,-3.381679,0.3969466,-1.175573
-0.04199219,-0.1196289,0.9643555,-3.305344,0.1221374,-1.099237
-0.04199219,-0.1240234,0.9760742,-3.450382,0.2900764,-0.9236641
-0.04394531,-0.1162109,0.9770508,-3.328244,0.03053435,-1.007634
-0.04638672,-0.1210938,0.9736328,-3.290076,0.129771,-1.022901
-0.01416016,-0.1381836,0.9125977,-0.2061069,-1.389313,0.4198473
-0.1342773,-0.1420898,0.9331055,-2.328244,-7.755725,-2.496183
-0.2011719,-0.1191406,1.23584,-5.465649,10.99237,13.45802
0.1113281,-0.378418,0.9990234,-4.801527,25.0916,49.49618
-0.1835938,-0.1010742,0.7719727,2.801527,-65.98473,111.5038
-0.08740234,-0.05419922,1.095703,3.091603,-65.229,31.19084
0.3945313,-0.01367188,0.8144531,6.709924,1.725191,6.656488
0.09960938,0.1953125,1.231934,9.053435,85.76336,-34.51145
0.06494141,-0.02050781,0.8769531,-4.374046,-6.076336,-0.04580153
0.04589844,-0.03320313,0.9936523,-3.320611,0,-0.9541985
-0.01416016,0.008789062,1.032227,-5.977099,-0.129771,-2.206107
-0.07226563,-0.1201172,1.060059,-20.10687,-15.8855,-5.89313
-0.07275391,0.01513672,1.077637,11.78626,23.41221,-30.70229
-0.1259766,-0.1777344,0.993164,-68.48092,77.32061,-43.46565
-0.01123047,-0.6918945,0.6342773,-46.55725,122.2443,-89.54962
-0.1357422,-0.8505859,0.3295898,-22.29771,40.43512,-19.8626
-0.000976562,-0.6147461,0.3974609,50.25954,-90.39695,93.35878
-0.1547852,-0.1879883,1.053711,32.26717,-69.89313,58.25954
0.1518555,-0.06738281,1.056641,31.16031,-58.8855,24.49618
0.07421875,0.08593751,1.168457,-88.39695,41.82443,-52.16794
0.06689453,-0.1264648,0.7856445,-53.9084,90.84733,-121.1374
0.06738281,-0.5410156,0.6542969,-75.20611,25.89313,-121.6336
0.4614258,-0.953125,0.4677734,-13.14504,47.14504,-17.07634
0.07470703,-0.5708008,0.6035156,27.49618,-7.076336,169.1908
-0.2231445,0.1298828,0.9736328,18.39695,-103.5267,211.7252
-0.449707,0.4111328,1.210449,-9.946565,-32.1145,29.0229
-0.005371094,-0.000488281,0.8579102,-56.55725,81.37405,-122.4885
0.07373047,-0.4628906,0.6435547,-21.9084,120.3817,-134.8397
-0.09716797,-0.7880859,0.6806641,48.54962,23.28244,-15.8626
-0.2314453,-0.737793,0.8095703,-35.82443,4.671756,46.13741
-0.171875,-0.125,0.5332031,-29.07634,-50.34351,140.4886
-0.4873046,0.2661133,1.076172,-3.931298,-99.50381,145.3053
-0.3720703,0.2519531,1.288574,-49.58779,-12.12977,-50.51145
-0.1943359,-0.05810547,0.8828125,-40.70229,54.70992,-89.16794
-0.0234375,-0.3876953,0.6835938,27.77863,10.31298,-61.99237
0.07910156,-0.7109375,0.9790039,41.83969,6.954198,-32.48855
0.07226563,-0.2973633,0.8828125,8.290076,-13.41985,101.8015
0.01464844,0.1938477,0.9721681,19.07634,-25.01527,135.6183
-0.02685547,0.3789063,1.068848,8.068703,-43.83206,78.9771
0.01269531,0.2978516,1.007324,-68.87786,31.91603,-110.5725
0.09814453,-0.0390625,0.918457,-17.14504,40.54198,-120.7786
0.1743164,-0.2021484,0.8076172,17.94656,-13.62595,84.65649
0.03076172,0.02978516,1.06543,20.41985,-52.9542,116.1603
-0.1513672,0.1933594,1.067871,-13.19084,-17.38931,46.29008
-0.0546875,0.06201172,1.09082,12.78626,34.33588,-43.68702
0.03613281,0.03710938,1.050781,-4.679389,33,-91.43511
-0.05224609,-0.1308594,1.008789,-8.374045,28.30534,-91.19084
0.1582031,-0.4428711,0.9145508,11.06107,-12.54198,5.572519
0.121582,-0.2607422,0.9316406,1.847328,-22.1145,81.65649
0.08789063,0.07519531,1.009766,22.34351,-28.16794,91.70229
-0.1914063,0.2978516,1.072266,-11.08397,-12.0687,12.16794
0.09228517,0.125,0.9873047,-4.763359,55.36641,-95.98473
0.02490234,-0.05664063,0.9887695,-18.96183,38.20611,-121.0687
0.1782227,-0.4946289,0.8676758,-16.35878,7.320611,-29.84733
0.1303711,-0.3134766,0.8623047,1.450382,-10.23664,77.14504
0.078125,-0.004882812,0.9213866,21.77099,-41.07634,125.3588
-0.2182617,0.1333008,1.142578,21.1145,-45.54198,74.72519
-0.152832,-0.02001953,1.089844,-16.61069,14.51145,-30.64886
0.0546875,-0.08837891,1.061035,-8.832061,45.04581,-70.58778
-0.01025391,-0.07324219,0.9736328,-22.21374,48.94656,-87.96947
0.08789063,-0.3139648,0.9179688,-24.99237,23.24427,-102.3588
0.07910156,-0.7294922,0.6914063,-58.51908,-6.305344,-9.236641
-0.08935547,-0.6674805,0.6914063,5.053435,-0.2442748,23.68702
-0.008300781,-0.5371094,0.6020508,0.01526718,-7.572519,27.0687
-0.1499023,-0.3276367,0.6157227,42.75573,-11.9313,46.60305
-0.1450195,-0.1313477,0.980957,50.67176,-35.87786,31.61832
-0.07763672,0.1186523,1.062012,39.03817,3.282443,45.80153
-0.1044922,0.1362305,1.071777,-29.42748,-4.694656,26.67175
0.05419922,0.06152344,0.9941406,2.557252,-16.72519,39.35115
-0.02441406,0.1567383,0.9506836,1.793893,-4.450382,-6.412214
-0.02246094,0.1293945,0.9912109,-9.038168,13.41221,-21.10687
-0.09814453,0.06152344,0.9936523,-29.83206,9.335877,-43.47328
-0.1635742,-0.1113281,0.965332,-55.90076,20.79389,-62.57252
-0.07421875,-0.3398438,0.8569336,-6.687023,25.86259,-46.70229
-0.005371094,-0.3598633,0.7641602,25.16794,3.496183,-45.21374
-0.04443359,-0.2910156,0.9482422,23.52672,-1.21374,-9.954199
-0.07861328,-0.1733398,0.9707031,10.83206,-4.564886,-14.83969
0.1899414,-0.2026367,0.9760742,-49.10687,-119.626,3.641221
0.6298828,-0.3745117,0.7583008,-0.09923664,-139.4962,11.08397
0.8388672,-0.3330078,0.4199219,7.122138,-85.43511,41.74046
0.925293,-0.3720703,-0.03027344,16.35878,-105.2901,-42.74809
0.868164,-0.2773438,-0.4785156,6.160306,-51.38168,-2.564886
0.6914063,-0.3164063,-0.7729492,2.885496,-56.43512,11.50382
0.5683594,-0.300293,-0.7753907,-7.51145,4.022901,-4.870229
0.8095703,-0.3227539,-0.6894531,-12.77099,30.80916,19.61069
0.6962891,-0.4047852,-0.4838867,-16.40458,-2.496183,9.122137
0.9091797,-0.4199219,-0.3383789,-20.98473,33.89313,9.061069
1.182129,-0.2319336,-0.3862305,-44.45802,210.9084,-29.58015
0.8823242,-0.07763672,0.3964844,21.09924,250.1298,-7.465649
0.0390625,0.02929688,1.081055,48.71756,162.8855,-0.7480916
-0.5263672,0.2641602,0.8491211,27.32825,67.20611,5.923664
-0.7612305,0.3574219,0.5415039,10.92366,51.19084,15.22137
-0.7983398,0.3833008,0.3286133,5.961832,33.22901,-13.09924
-0.8876953,0.3554688,0.1655273,-10.16031,7.038168,-6.793893
-0.8676758,0.3251953,0.1347656,-8.290076,-4.129771,-1.167939
-0.9130859,0.3261719,0.1518555,-13.54198,-9.335877,-1.496183
-0.8994141,0.2929688,0.2431641,-39.22901,-61.2061,-11.33588
-0.578125,0.2231445,0.9335938,-110.8015,-130.7328,21.18321
-0.175293,0.03125,1.130859,-64.19084,-160.5038,17.01527
0.6206055,-0.309082,0.6992188,-36.9542,-117.5802,32.8168
0.7685547,-0.3999023,0.4838867,-10.41985,-49.10687,5.671756
0.8828125,-0.5073242,0.3046875,-2.030534,-33.15267,6.290076
0.8359375,-0.4931641,0.3603516,-14.45038,-3.51145,12.12214
0.8149413,-0.3999023,0.3759766,11.53435,37.42748,-20.42748
0.7783203,-0.3222656,0.5703125,23.35114,78.229,-48.25954
0.4511719,-0.06542969,0.8515625,32.12977,77.91603,-31.92366
0.2685547,0.02099609,0.9072266,7.290076,44.29771,32.64885
-0.005859375,0.1386719,0.9946289,11.40458,-26.35114,28.14504
0.07177734,0.1376953,0.9536134,-4.320611,-16.48855,3.748092
0.1425781,0.09912109,0.9873047,-16.43511,1.076336,-21.76336
0.078125,0.03808594,1.008301,-19.42748,14.72519,-40.07634
0.04199219,-0.01269531,0.9277344,-9.068703,20.42748,-62.54198
0.02539062,-0.03027344,0.9257813,3.335878,3.587786,-40.70229
-0.02783203,-0.08398438,1.000488,-8.40458,3.534351,-26.63359
0.04394531,-0.2163086,1.004883,-12.31298,7.320611,-45.76336
-0.05419922,-0.2275391,1.023926,-12.0458,19.16794,-27.29008
-0.1855469,-0.125,0.9873047,-11.71756,17.47328,21.9542
-0.1977539,-0.1811523,0.9428711,-15.42748,2.793893,5.435114
-0.08789063,-0.2709961,0.8515625,-23.44275,-3.717557,20.87786
-0.07080078,-0.2836914,0.828125,7.80916,-15.56489,55.25954
-0.08642578,-0.07080078,0.8662109,30.05344,-16.32061,49.9771
-0.1435547,0.1235352,1.026367,30.51908,-21,52.44275
-0.002929688,0.1665039,1.018066,8,-34.58779,39.90076
0.190918,0.2543945,0.9077148,29.86259,-45.85496,15.28244
0.4667969,0.2646484,0.9804688,-24.22137,-32.23664,21.42748
0.4658203,0.1635742,0.9536134,-44.1832,23.07634,-36.46565
0.3027344,0.01220703,0.9223633,-57.66412,48.78626,-24.0916
0.1645508,-0.1518555,0.9047852,-38.58779,29.13741,-27.63359
0.05175781,-0.1923828,0.8950195,-14.54962,19.05343,-42.55725
0.06542969,-0.253418,1.009277,28.18321,11.19847,-36.17557
0.02490234,-0.2158203,1.095215,-10.03053,13.03817,-33.07634
-0.02880859,-0.3095703,1.03418,-40.15267,16.14504,-7.587786
-0.04052734,-0.2978516,0.7446289,-18.62595,-5.847328,41.61069
-0.07519531,-0.140625,0.8540039,30.46565,-22.17557,100.1145
-0.2348633,0.0234375,1.050781,13.32061,-20.51908,56.45038
-0.07568359,0.02099609,1.071777,-14.30534,-31.63359,30.18321
0.1708984,0.06103516,1.01416,-17.25954,-52.77099,15.87023
0.4741211,-0.1000977,0.8129883,-40.16794,-91.99236,1.793893
0.5571289,-0.2255859,0.6772461,-64.39695,-21.91603,15.61069
0.6811523,-0.3823242,0.671875,-0.8091603,41.44275,-36.67176
0.5068359,-0.4013672,0.7827148,12.23664,38.57252,-20.34351
0.4301758,-0.2514648,0.9521484,6.824428,68.62595,-56.35115
0.05957031,-0.1196289,1.033203,-7.221374,122.7099,-94.67939
0.05957031,-0.3066406,0.9487305,-17.16031,34.03053,-47.54198
-0.04492188,-0.2602539,0.9262695,-12.58779,-15.51908,56.92366
-0.1113281,-0.105957,0.9428711,13.08397,-37.0229,60.75573
-0.1347656,0.01904297,0.9389648,9.961832,-9.145039,68.41985
-0.1220703,0.08349609,1.04248,1.526718,-20.22137,49.0916
0.2368164,0.01123047,0.9604492,-15.12977,-61.70229,48.96183
0.3979492,0.03955078,0.9243164,-12.77099,-114.2977,0.9007633
0.8759766,-0.1176758,0.515625,-26.05344,-82.41222,12.31298
0.8349609,-0.1992188,0.5102539,-25.23664,20.0687,-16.64886
0.859375,-0.2177734,0.5234375,-32.12977,46.42748,-47.00763
0.7133789,-0.1132813,0.7421875,-27.06107,64.72519,-63.99237
0.527832,-0.09619141,0.8833008,-23.64886,62.62595,-45.99237
0.3662109,-0.159668,0.9194336,-39.94656,69.65649,-30.42748
0.1552734,-0.2368164,0.7958984,-34.26717,28.01527,25.15267
0.007324219,-0.1694336,0.8867187,19.96183,-42.84732,79.76336
0.02050781,-0.007324219,1.027832,26.80153,-39.28244,36.84733
0.4404297,0.06201172,0.8916016,22.77863,-81.62595,41.08397
0.5556641,-0.01074219,0.9360352,-30.89313,-85.12977,28.01527
0.6611328,-0.07910156,0.5913086,-84.01527,-42.95419,-18.63359
0.9243164,-0.2797852,0.315918,-37.82443,1.320611,-19.75573
0.9555664,-0.3217773,0.2109375,-41.25191,-47.17557,-6.694656
0.987793,-0.324707,0.1787109,-47.24427,54.64885,0.2137404
0.756836,-0.3164063,0.4589844,-73.83969,105.5573,1.679389
0.9609375,-0.4072266,0.6049805,-30.53435,164.2061,-90.92367
0.3442383,-0.3725586,0.8579102,-17.30534,94.70229,35.98473
-0.1098633,-0.2866211,0.8266602,-5.977099,30.45038,58.36641
-0.2734375,-0.2426758,0.8774414,2.664122,14.51145,85.00764
-0.3798828,-0.1074219,0.8515625,-17.45038,-16.03817,57.62595
-0.3671875,0.001953125,0.9311523,3.10687,-73.01527,45.37405
-0.05566406,-0.08544922,0.9267578,-17.49618,-28.82443,-0.9541985
0.2021484,-0.175293,0.9155273,0.3206107,-10.24428,39.32061
0.1323242,0.01123047,1.023438,10.69466,-36.89313,21.24427
0.1889648,0.05810547,0.9956055,9.40458,-4.473282,23.33588
0.2172852,0.1142578,0.9775391,-1.08397,-2.916031,8.526717
0.03466797,0.1474609,1.057129,-24.00763,52.19084,-74.89312
0.05175781,0.03466797,1.000977,-29.03053,25.33588,-88.12214
0.1879883,-0.2495117,0.9350587,-18.92366,16.33588,-51.03817
0.112793,-0.1933594,0.8925781,6.725191,-16.44275,83.0687
0.06103516,-0.004394531,1.030762,18.73282,-43.9771,75.70992
0.08007813,0.0703125,1.066406,7.099236,-15.83206,24.81679
0.07177734,0.07568359,1.080566,-19.28244,16.75573,-53.09924
0.04931641,0.000976562,1.013672,-17.48092,40.15267,-73.59542
0.1806641,-0.2714844,0.9135742,-16.37405,27.58778,-50.17557
0.02148438,-0.1938477,0.9067383,1.480916,-27.38168,53.87786
0.02539062,-0.05664063,1.037598,1.007634,-24.67939,71.27481
0.1264648,-0.03271484,1.019043,5.557252,-25.62595,43.74809
0.1069336,0.01806641,0.9946289,4.977099,-12.1374,4.129771
0.008300781,0.01855469,1.020996,-25.71756,36.23664,-52.41985
-0.05957031,-0.06494141,0.9970703,-10.78626,49.70229,-51.93893
0.09863281,-0.2382813,0.8764648,-13.61832,25.24427,-36.58015
-0.04589844,-0.1289063,1.011719,6.59542,-32.43512,57.53435
0.1025391,-0.07617188,0.9936523,11.32824,-31.19084,56.00763
0.08984375,-0.02539062,1.012695,10.74809,-17.84733,30.81679
0.05224609,0.01318359,1.024414,-2.816794,10.50382,-25.29008
0.09228517,0.02539062,1.015625,-10.09924,31.34351,-66.1145
0.03173828,-0.07080078,1.005859,-18.43511,24.0229,-46.20611
0.1318359,-0.2490234,0.925293,-4.832061,-3.007634,7.10687
0.105957,-0.1552734,0.9384766,3.221374,-31.99237,38.70992
0.03027344,-0.02880859,1.013672,8.702291,-18.72519,51.51908
0.05810547,0.001464844,1.027832,0.6412214,-19.74809,22.58015
0.03857422,-0.005371094,0.9467773,-19.58015,21.77862,-37.35878
0.06152344,-0.08398438,0.9750977,-19.34351,26.74046,-51.62595
0.0390625,-0.2666016,0.9194336,-4,18.40458,-39.9542
0.04833984,-0.2617188,0.9272461,-1,-24.1145,37.41984
0.008300781,-0.1181641,0.9580078,-8.412213,-29.66412,53.94656
0.01025391,-0.1088867,0.9946289,3,-43.05344,31.49618
-0.01904297,-0.02636719,1.019043,-16.68702,19.64122,-52.19084
0.1206055,-0.06494141,1.002441,-7.832061,61.47328,-71.229
0.1010742,-0.2583008,0.9140625,-9.366412,13.37405,-33.73283
-0.005371094,-0.1826172,0.9458008,-4.351145,-25.40458,49.84733
0.05175781,-0.06347656,0.9682617,14.70229,-30.36641,65.70992
0.05029297,-0.02099609,1.02832,5.351145,-12.92366,21.35878
0.1088867,-0.06396484,0.9814453,-12.24428,15.77863,-31.28244
0.09375,-0.1015625,0.9956055,5.709924,49.19847,-61.24427
-0.09814453,-0.1157227,0.9863281,-19.22137,29.18321,-58.15267
0.03710938,-0.309082,0.871582,-11.50382,7.900764,-20.06107
0.1108398,-0.3251953,0.9487305,-2.625954,-53.68702,46.54198
0.08154297,-0.2211914,1.032715,18.72519,-29.24427,47.46565
0.1958008,-0.137207,1,-31.9771,-139.6031,0.5038168
0.8779297,-0.2299805,0.5478516,-10.46565,-104.7176,-15.19084
0.925293,-0.1533203,0.347168,-4.938932,37.08397,-1.381679
0.8574219,-0.09667969,0.5576172,-18.71756,166.8397,-27.65649
0.2670898,-0.1645508,0.9018555,-18.83969,5.717557,-22.58015
0.199707,-0.1708984,0.9628906,-6.526718,-2.473282,1.664122
0.1958008,-0.1674805,0.9487305,-5.564886,4.328244,-3.664122
0.2011719,-0.175293,0.9550781,-5.351145,0.1526718,-1.801527
0.2216797,-0.168457,0.956543,-4.427481,0.2824428,-1
0.3852539,-0.253418,0.8671875,-15.32061,-40.41985,37.79389
0.5380859,-0.1220703,0.7548828,32.37405,-162.9084,40.84733
0.6914063,-0.1254883,0.7158203,-20.59542,44.87786,-29.21374
0.6352539,-0.1621094,0.7397461,-17.41221,7.152672,0.3816794
0.5722656,-0.1899414,0.7851563,-17.25954,22.01527,-0.6717557
0.5415039,-0.2167969,0.8354492,-7.160306,-1.290076,-0.7251908
0.3632813,-0.1748047,0.8642578,-22.24427,58.12214,-29.46565
0.2167969,-0.2856445,0.9624023,-19.0458,72.32825,-45.63359
0.06933594,-0.34375,0.8935547,-14.67176,33.29008,-33.32061
0.02246094,-0.3955078,0.8671875,-9.007633,-2.877863,17.77099
-0.2319336,-0.2807617,0.9716797,-7.580153,4.442748,-15.06107
-0.1479492,-0.2353516,0.9140625,-3.122137,25.47328,-46.0458
-0.06542969,-0.4282227,0.8173828,8.931297,64.52672,-76.47328
-0.1845703,-0.3798828,0.881836,19.34351,13.35114,-34.64885
-0.1855469,-0.07617188,0.909668,46.85496,-15.34351,-16.0229
-0.08544922,-0.06787109,1.018066,23.00763,-4.641222,-24.89313
-0.001953125,-0.05126953,0.949707,-16.44275,-0.6259542,-15.8626
0.01660156,-0.05224609,0.9448242,5.419847,1.290076,-6.770992
0.04101563,-0.1157227,0.9272461,-11.12977,9.862596,-4.48855
-0.1479492,-0.01416016,0.9580078,-0.08396947,9.908397,-58.07634
0.008300781,-0.01855469,0.9545898,2.564886,6.526718,-45.68702
-0.07177734,-0.01611328,0.921875,-4.221374,18.96183,-88.48092
-0.05126953,-0.02587891,0.965332,8.465649,-8.694656,-56.73283
-0.03515625,0.01464844,0.9941406,-0.03816794,37.34351,-69.16794
0.02001953,0.04443359,0.9633789,-6.625954,-18.22901,-78.73283
0.265625,0.08691406,1.111816,-11.69466,18.19847,-50.24427
0.284668,-0.003417969,1.081543,-23.06107,7.450382,51.54198
0.08837891,0.01318359,1.042969,-46.58015,-31.83969,118.9924
0.109375,-0.009765625,0.9013672,-62.71756,-37.45802,186.5725
-0.2026367,-0.04101563,0.96875,-47.51146,-51.05344,186.7099
-0.534668,0.168457,0.9086914,-11.91603,-46.74809,158.8015
-0.04980469,0.04101563,0.9658203,-11.47328,-58.9084,114.8473
-0.06884766,0.04785156,0.7666016,-23.61069,-41.9771,-37.04581
0.006835938,-0.04296875,0.9589844,2.679389,-18.03053,-10.80916
-0.1484375,0.1264648,1.026855,-19.51145,36.45038,-81.51908
-0.08251953,0.03710938,0.9692383,-1.091603,63.82443,-180.6488
0.1547852,-0.04541016,0.925293,35.46565,3.717557,-162.8931
0.07910156,-0.1157227,1.081055,21.0458,21.45802,-129.8855
0.206543,-0.1088867,1.132813,-2.076336,6.099236,-53.73283
0.1855469,-0.09326172,0.9946289,-40.58779,1.29771,70.29008
-0.002929688,0.003417969,1.014648,-46.19848,-28.22137,158.6336
0.1464844,0.1728516,0.7324219,1.824428,-65.0687,227.0534
-0.1870117,0.2241211,1.074219,31.22901,-50.7939,107.2824
-0.1030273,0.2324219,1.03418,1.91603,-7.870229,-8.893129
-0.03564453,0.1586914,0.9956055,-46.24427,41.89313,-105.6412
0.09375,-0.01513672,0.9458008,-23.39695,-1.961832,-151.7481
0.1616211,-0.121582,0.9433594,7.312977,14.87786,-115.3969
0.2099609,-0.2055664,1.043457,2.167939,-5.358778,-37.62595
0.262207,-0.2265625,0.9819336,-19.83206,-10.06107,50.84732
0.08398438,-0.1513672,0.9082031,-8.206107,-6.061068,82.28244
-0.1147461,-0.01123047,0.96875,16.93893,-34.14504,91.65649
0.02392578,0.0078125,0.9716797,17.68702,-26.15267,79.45039
-0.05419922,0.1049805,1.03418,-3.458015,-5.465649,12.49618
0.02880859,0.01660156,1.018555,-12.12977,25.9313,-63.82443
0.02929688,-0.01464844,0.925293,-13.41985,22.79389,-113.8702
-0.000488281,-0.1259766,0.9594727,5.427481,3.061069,-57.01527
0.1445313,-0.2182617,0.9448242,-21.67939,1.778626,21.43511
0.004394531,-0.1206055,0.9487305,7.19084,-19.19084,64.87023
-0.08447266,-0.1259766,0.8886719,13.82443,-16.64122,51.48092
-0.09667969,0.04833984,1.009766,13.23664,-25.20611,47.01527
-0.03466797,0.1152344,1.00293,-4.183206,-9.038168,-7.648855
-0.02490234,0.06494141,1.016113,-14.15267,8.656488,-30.98473
0.01367188,0.03125,0.9648438,-19.10687,10.70229,-55.87786
0.09765625,-0.1152344,0.9580078,-7.679389,8.977099,-60.45802
0.03710938,-0.1616211,0.9438477,-1.954198,-1.89313,5.839694
0.02636719,-0.1191406,0.9536134,-2.793893,0.2519084,36.14504
0.1469727,-0.01171875,0.918457,25.90076,-13.26718,61.82443
0.03613281,0.2001953,1.030273,15.83969,-24.92366,29.83969
0.1020508,0.1381836,0.9453125,-24.75573,28.33588,-70.32825
0.128418,-0.03271484,0.9580078,-23.76336,13.34351,-47.45038
0.09765625,-0.1191406,0.9765625,-1.229008,-6.80916,-1.328244
0.03466797,-0.06933594,1.004883,-5.022901,1.458015,-2.10687
0.06152344,-0.06054688,0.9936523,0.7938931,-0.4503817,19.72519
0.06738281,0.05712891,0.9609375,18.42748,-39.54198,84.16795
0.1650391,0.02099609,0.9404297,-0.6259542,-21.0458,42.12214
0.1206055,0.0625,1.057129,-16.0458,13.05344,-34.70992
0.1757813,-0.01660156,0.9633789,-20.73282,12.72519,-35.0458
0.1591797,-0.05859375,0.9404297,-2.801527,0.3206107,-7.946565
0.08935547,-0.05273438,0.9780273,-2.885496,-1.496183,0.4427481
